x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
532269.81,3543143.28,dry,assumed dry,2017-12-09,1340.22,1700.33,2244.00,2591.67,0,-0.21,0
532288.32,3543081.06,dry,assumed dry,2017-12-09,1275.33,1566.00,2102.00,2457.44,0,-0.22,0
532290.21,3543076.43,dry,assumed dry,2017-12-09,1181.89,1488.11,1981.22,2356.22,0,-0.23,0
532292.10,3543071.80,dry,assumed dry,2017-12-09,1190.11,1529.56,2029.67,2425.22,0,-0.23,0
532272.12,3543133.55,dry,assumed dry,2017-12-09,1338.22,1689.22,2254.67,2585.67,0,-0.21,0
532273.28,3543128.68,dry,assumed dry,2017-12-09,1316.33,1668.67,2225.33,2568.22,0,-0.21,0
532274.44,3543123.82,dry,assumed dry,2017-12-09,1298.22,1639.89,2187.11,2555.22,0,-0.22,0
532280.10,3543104.65,dry,assumed dry,2017-12-09,1280.89,1621.56,2176.00,2543.78,0,-0.22,0
532278.52,3543109.40,dry,assumed dry,2017-12-09,1272.89,1610.22,2178.33,2486.22,0,-0.21,0
532276.95,3543114.15,dry,assumed dry,2017-12-09,1282.44,1632.67,2178.78,2483.44,0,-0.21,0
532269.23,3543153.26,dry,assumed dry,2017-12-09,1297.22,1648.44,2161.78,2573.78,0,-0.22,0
532268.93,3543158.25,dry,assumed dry,2017-12-09,1282.11,1653.11,2163.44,2594.89,0,-0.22,0
532268.24,3543168.22,dry,assumed dry,2017-12-09,1192.00,1552.00,2053.67,2497.89,0,-0.23,0
532268.64,3543163.24,dry,assumed dry,2017-12-09,1236.44,1614.56,2121.22,2548.11,0,-0.22,0
532269.52,3543148.27,dry,assumed dry,2017-12-09,1339.67,1688.11,2219.00,2592.22,0,-0.21,0
532250.35,3543240.80,dry,assumed dry,2017-12-09,1059.11,1412.22,1912.78,2529.33,0,-0.28,0
532201.67,3543376.06,dry,assumed dry,2017-12-09,592.33,858.00,1238.00,2043.67,0,-0.41,0
532199.71,3543385.86,dry,assumed dry,2017-12-09,543.44,837.44,1148.67,2017.00,0,-0.41,0
532200.69,3543380.96,dry,assumed dry,2017-12-09,568.89,837.78,1186.11,2021.33,0,-0.41,0
532203.63,3543366.25,dry,assumed dry,2017-12-09,622.56,904.67,1297.22,2063.00,0,-0.39,0
532205.11,3543361.49,dry,assumed dry,2017-12-09,603.22,902.00,1281.44,2096.11,0,-0.40,0
532206.83,3543356.79,dry,assumed dry,2017-12-09,536.44,818.78,1201.33,1999.89,0,-0.42,0
532202.65,3543371.15,dry,assumed dry,2017-12-09,634.11,909.00,1319.11,2096.33,0,-0.40,0
532208.44,3543352.06,dry,assumed dry,2017-12-09,526.44,806.11,1183.33,1968.33,0,-0.42,0
532209.86,3543347.27,dry,assumed dry,2017-12-09,494.11,751.22,1074.78,1876.78,0,-0.43,0
532212.70,3543337.68,dry,assumed dry,2017-12-09,520.44,766.89,1092.56,1897.67,0,-0.42,0
532211.28,3543342.47,dry,assumed dry,2017-12-09,495.67,748.56,1068.11,1890.67,0,-0.43,0
532214.20,3543332.91,dry,assumed dry,2017-12-09,556.11,821.00,1136.33,1987.11,0,-0.42,0
532216.06,3543328.27,dry,assumed dry,2017-12-09,542.67,807.78,1127.67,2013.78,0,-0.43,0
532217.92,3543323.63,dry,assumed dry,2017-12-09,589.44,876.00,1202.78,2063.44,0,-0.40,0
532219.79,3543318.99,dry,assumed dry,2017-12-09,589.78,862.33,1200.78,1987.44,0,-0.39,0
532196.77,3543400.57,dry,assumed dry,2017-12-09,534.67,820.11,1204.78,1992.78,0,-0.42,0
532248.64,3543250.66,dry,assumed dry,2017-12-09,850.11,1195.00,1626.44,2402.67,0,-0.34,0
532246.09,3543265.44,dry,assumed dry,2017-12-09,651.67,962.00,1306.33,2176.22,0,-0.39,0
532246.94,3543260.51,dry,assumed dry,2017-12-09,685.67,994.89,1349.00,2216.22,0,-0.38,0
532247.79,3543255.59,dry,assumed dry,2017-12-09,740.22,1058.56,1434.22,2273.67,0,-0.36,0
532245.24,3543270.37,dry,assumed dry,2017-12-09,661.56,986.22,1357.44,2198.44,0,-0.38,0
532242.76,3543274.69,dry,assumed dry,2017-12-09,675.00,994.11,1366.00,2228.11,0,-0.38,0
532240.17,3543278.96,dry,assumed dry,2017-12-09,719.89,1023.56,1406.00,2241.33,0,-0.37,0
532237.58,3543283.24,dry,assumed dry,2017-12-09,727.11,1020.89,1388.67,2188.22,0,-0.36,0
532232.44,3543291.81,dry,assumed dry,2017-12-09,657.11,925.00,1218.67,2013.22,0,-0.37,0
532234.99,3543287.51,dry,assumed dry,2017-12-09,702.56,993.22,1328.78,2123.33,0,-0.36,0
532230.22,3543296.29,dry,assumed dry,2017-12-09,613.00,872.67,1153.00,1973.22,0,-0.39,0
532228.00,3543300.77,dry,assumed dry,2017-12-09,607.44,868.33,1150.56,1964.44,0,-0.39,0
532225.77,3543305.25,dry,assumed dry,2017-12-09,639.00,912.11,1213.22,2019.89,0,-0.38,0
532198.73,3543390.76,dry,assumed dry,2017-12-09,522.67,820.56,1161.56,1917.89,0,-0.40,0
532197.75,3543395.67,dry,assumed dry,2017-12-09,522.78,817.89,1183.33,1914.89,0,-0.40,0
532249.50,3543245.73,dry,assumed dry,2017-12-09,1005.22,1358.33,1849.78,2516.78,0,-0.30,0
532286.43,3543085.69,dry,assumed dry,2017-12-09,1294.11,1597.00,2147.44,2495.22,0,-0.22,0
532284.82,3543090.42,dry,assumed dry,2017-12-09,1252.56,1573.56,2122.67,2475.89,0,-0.22,0
532365.78,3542887.94,dry,assumed dry,2017-12-09,401.00,609.33,782.00,1431.78,0,-0.40,0
532364.33,3542892.73,dry,assumed dry,2017-12-09,424.33,613.11,794.22,1460.22,0,-0.41,0
532362.88,3542897.51,dry,assumed dry,2017-12-09,424.56,589.56,771.44,1422.11,0,-0.41,0
532361.42,3542902.29,dry,assumed dry,2017-12-09,427.22,610.78,779.33,1435.56,0,-0.40,0
532359.97,3542907.08,dry,assumed dry,2017-12-09,397.33,578.22,716.00,1346.67,0,-0.40,0
532358.52,3542911.86,dry,assumed dry,2017-12-09,403.89,598.67,728.22,1404.78,0,-0.40,0
532400.19,3542799.88,dry,assumed dry,2017-12-09,612.56,890.56,1173.00,1803.11,0,-0.34,0
532357.07,3542916.65,dry,assumed dry,2017-12-09,370.67,560.78,677.22,1321.11,0,-0.40,0
532355.66,3542921.45,dry,assumed dry,2017-12-09,395.22,588.67,723.89,1374.67,0,-0.40,0
532354.25,3542926.24,dry,assumed dry,2017-12-09,377.22,560.44,700.89,1266.78,0,-0.39,0
532352.83,3542931.04,dry,assumed dry,2017-12-09,367.78,556.22,711.56,1254.56,0,-0.39,0
532329.87,3543001.49,dry,assumed dry,2017-12-09,405.44,575.89,758.33,1285.22,0,-0.38,0
532335.77,3542987.72,dry,assumed dry,2017-12-09,355.67,517.22,679.44,1153.00,0,-0.38,0
532333.60,3542992.22,dry,assumed dry,2017-12-09,388.89,544.78,710.44,1215.33,0,-0.38,0
532331.61,3542996.80,dry,assumed dry,2017-12-09,414.78,576.78,751.89,1280.11,0,-0.38,0
532403.72,3542796.34,dry,assumed dry,2017-12-09,597.22,863.67,1149.67,1819.33,0,-0.36,0
532474.11,3542742.30,dry,assumed dry,2017-12-09,804.11,1070.22,1504.78,2175.11,0,-0.34,0
532443.08,3542758.03,dry,assumed dry,2017-12-09,667.11,891.89,1243.67,1893.11,0,-0.36,0
532447.38,3542755.60,dry,assumed dry,2017-12-09,695.22,935.89,1295.56,1929.22,0,-0.35,0
532452.02,3542753.73,dry,assumed dry,2017-12-09,666.67,907.22,1259.56,1915.11,0,-0.36,0
532456.66,3542751.86,dry,assumed dry,2017-12-09,630.89,874.44,1208.78,1892.56,0,-0.37,0
532439.25,3542761.25,dry,assumed dry,2017-12-09,610.22,843.89,1175.56,1866.78,0,-0.38,0
532435.42,3542764.46,dry,assumed dry,2017-12-09,571.44,814.78,1139.89,1844.33,0,-0.39,0
532427.99,3542771.13,dry,assumed dry,2017-12-09,611.44,865.78,1183.67,1908.67,0,-0.38,0
532431.59,3542767.67,dry,assumed dry,2017-12-09,575.78,820.89,1144.00,1843.56,0,-0.38,0
532424.60,3542774.80,dry,assumed dry,2017-12-09,576.78,834.33,1139.33,1851.22,0,-0.38,0
532421.21,3542778.48,dry,assumed dry,2017-12-09,510.22,763.11,1037.22,1697.33,0,-0.38,0
532417.81,3542782.15,dry,assumed dry,2017-12-09,510.89,765.33,1035.44,1696.11,0,-0.38,0
532410.78,3542789.25,dry,assumed dry,2017-12-09,533.00,805.89,1074.00,1703.11,0,-0.36,0
532414.31,3542785.71,dry,assumed dry,2017-12-09,517.78,780.56,1048.78,1684.78,0,-0.37,0
532407.25,3542792.80,dry,assumed dry,2017-12-09,540.56,821.89,1091.33,1761.11,0,-0.36,0
532337.95,3542983.22,dry,assumed dry,2017-12-09,341.33,510.11,673.67,1135.00,0,-0.38,0
532340.12,3542978.71,dry,assumed dry,2017-12-09,330.67,510.56,669.33,1135.89,0,-0.38,0
532304.54,3543050.14,dry,assumed dry,2017-12-09,812.00,1093.78,1400.22,2150.78,0,-0.33,0
532307.12,3543045.86,dry,assumed dry,2017-12-09,681.89,950.67,1221.56,1977.78,0,-0.35,0
532309.69,3543041.57,dry,assumed dry,2017-12-09,600.22,855.11,1116.67,1826.00,0,-0.36,0
532312.27,3543037.29,dry,assumed dry,2017-12-09,503.00,737.22,986.89,1615.78,0,-0.37,0
532324.50,3543015.49,dry,assumed dry,2017-12-09,391.89,579.00,757.22,1305.00,0,-0.39,0
532326.37,3543010.86,dry,assumed dry,2017-12-09,413.11,586.67,776.56,1276.56,0,-0.37,0
532328.12,3543006.17,dry,assumed dry,2017-12-09,419.00,592.56,779.22,1284.00,0,-0.37,0
532319.64,3543024.22,dry,assumed dry,2017-12-09,412.00,621.33,821.56,1360.44,0,-0.37,0
532317.20,3543028.59,dry,assumed dry,2017-12-09,404.00,605.78,805.67,1328.22,0,-0.37,0
532314.77,3543032.96,dry,assumed dry,2017-12-09,448.89,670.33,901.33,1457.33,0,-0.37,0
532294.29,3543067.32,dry,assumed dry,2017-12-09,1105.33,1428.89,1886.67,2341.78,0,-0.24,0
532283.24,3543095.16,dry,assumed dry,2017-12-09,1282.56,1628.00,2175.44,2508.33,0,-0.21,0
532281.67,3543099.91,dry,assumed dry,2017-12-09,1284.78,1629.44,2184.78,2549.22,0,-0.22,0
532322.07,3543019.86,dry,assumed dry,2017-12-09,391.67,597.11,777.11,1351.67,0,-0.39,0
532301.97,3543054.44,dry,assumed dry,2017-12-09,923.44,1215.11,1561.67,2232.56,0,-0.30,0
532299.41,3543058.73,dry,assumed dry,2017-12-09,882.78,1174.89,1515.89,2181.11,0,-0.30,0
532342.25,3542974.19,dry,assumed dry,2017-12-09,356.56,531.33,695.33,1179.78,0,-0.38,0
532344.22,3542969.60,dry,assumed dry,2017-12-09,366.00,533.33,696.11,1231.22,0,-0.40,0
532349.43,3542955.65,dry,assumed dry,2017-12-09,354.89,518.11,682.56,1188.78,0,-0.39,0
532348.16,3542960.41,dry,assumed dry,2017-12-09,356.67,517.33,678.89,1191.78,0,-0.39,0
532346.19,3542965.00,dry,assumed dry,2017-12-09,365.44,530.78,689.56,1239.33,0,-0.40,0
532349.96,3542945.66,dry,assumed dry,2017-12-09,343.78,525.22,686.00,1272.44,0,-0.42,0
532349.69,3542950.65,dry,assumed dry,2017-12-09,353.22,524.22,688.44,1235.11,0,-0.40,0
532350.22,3542940.67,dry,assumed dry,2017-12-09,349.11,530.22,700.33,1223.00,0,-0.40,0
532351.42,3542935.83,dry,assumed dry,2017-12-09,353.11,544.00,700.78,1213.33,0,-0.38,0
532367.23,3542883.16,dry,assumed dry,2017-12-09,417.78,641.33,815.44,1482.56,0,-0.40,0
532368.68,3542878.37,dry,assumed dry,2017-12-09,419.00,640.33,818.11,1478.78,0,-0.40,0
532370.14,3542873.59,dry,assumed dry,2017-12-09,475.00,711.00,914.22,1565.00,0,-0.38,0
532371.68,3542868.83,dry,assumed dry,2017-12-09,454.89,658.56,856.78,1482.89,0,-0.38,0
532296.85,3543063.03,dry,assumed dry,2017-12-09,982.11,1281.89,1681.56,2209.33,0,-0.27,0
532221.65,3543314.35,dry,assumed dry,2017-12-09,577.89,857.67,1186.00,2007.11,0,-0.40,0
532223.55,3543309.73,dry,assumed dry,2017-12-09,620.11,906.78,1235.00,2073.22,0,-0.39,0
531500.65,3543764.90,dry,assumed dry,2017-12-09,713.22,1004.33,1363.56,2342.44,0,-0.40,0
531501.61,3543759.99,dry,assumed dry,2017-12-09,605.78,896.00,1216.00,2322.67,0,-0.44,0
531502.56,3543755.09,dry,assumed dry,2017-12-09,697.33,1016.56,1372.44,2404.78,0,-0.41,0
531503.52,3543750.18,dry,assumed dry,2017-12-09,802.89,1127.44,1513.33,2476.67,0,-0.37,0
531504.66,3543745.31,dry,assumed dry,2017-12-09,939.33,1290.33,1708.33,2570.44,0,-0.33,0
531505.83,3543740.45,dry,assumed dry,2017-12-09,1238.00,1593.00,2082.22,2771.00,0,-0.27,0
531497.80,3543773.65,dry,assumed dry,2017-12-09,818.89,1132.11,1524.44,2390.78,0,-0.36,0
531469.92,3543848.07,dry,assumed dry,2017-12-09,1420.22,1774.00,2274.33,2673.67,0,-0.20,0
531469.92,3543848.07,dry,assumed dry,2017-12-09,1000.89,1366.67,2011.67,2565.44,0,-0.30,0
531467.25,3543852.30,dry,assumed dry,2017-12-09,1468.33,1832.22,2353.22,2698.33,0,-0.19,0
531467.25,3543852.30,dry,assumed dry,2017-12-09,1021.56,1396.00,2049.56,2625.89,0,-0.31,0
531459.25,3543864.98,dry,assumed dry,2017-12-09,1491.56,1844.67,2345.22,2677.78,0,-0.18,0
531459.25,3543864.98,dry,assumed dry,2017-12-09,1028.22,1396.44,2080.11,2762.11,0,-0.33,0
531456.59,3543869.21,dry,assumed dry,2017-12-09,1480.89,1844.11,2354.33,2660.89,0,-0.18,0
531456.59,3543869.21,dry,assumed dry,2017-12-09,1018.67,1377.78,2045.67,2735.89,0,-0.33,0
531461.92,3543860.75,dry,assumed dry,2017-12-09,1494.67,1850.11,2348.33,2676.78,0,-0.18,0
531461.92,3543860.75,dry,assumed dry,2017-12-09,1008.78,1387.89,2052.89,2718.33,0,-0.32,0
531496.01,3543778.32,dry,assumed dry,2017-12-09,769.44,1071.78,1457.33,2396.56,0,-0.38,0
531523.12,3543699.18,dry,assumed dry,2017-12-09,512.44,759.89,1046.33,2355.00,0,-0.51,0
531528.92,3543691.21,dry,assumed dry,2017-12-09,460.00,692.44,982.22,2191.22,0,-0.52,0
531543.34,3543677.35,dry,assumed dry,2017-12-09,437.67,653.00,946.67,2106.22,0,-0.53,0
531546.94,3543673.88,dry,assumed dry,2017-12-09,422.00,650.22,938.67,2099.22,0,-0.53,0
531518.61,3543708.11,dry,assumed dry,2017-12-09,509.89,774.44,1063.56,2291.22,0,-0.49,0
531516.36,3543712.57,dry,assumed dry,2017-12-09,541.33,820.11,1109.78,2230.33,0,-0.46,0
531514.11,3543717.04,dry,assumed dry,2017-12-09,740.33,1049.56,1375.78,2257.78,0,-0.37,0
531511.86,3543721.50,dry,assumed dry,2017-12-09,855.56,1190.44,1553.22,2360.33,0,-0.33,0
531509.61,3543725.96,dry,assumed dry,2017-12-09,959.11,1312.44,1711.56,2447.67,0,-0.30,0
531508.17,3543730.73,dry,assumed dry,2017-12-09,1211.89,1568.89,2034.67,2679.22,0,-0.26,0
531489.64,3543797.23,dry,assumed dry,2017-12-09,1013.44,1353.89,1772.78,2533.56,0,-0.30,0
531490.69,3543792.34,dry,assumed dry,2017-12-09,1056.78,1402.89,1829.89,2525.56,0,-0.29,0
531488.60,3543802.12,dry,assumed dry,2017-12-09,1197.44,1519.78,1987.33,2634.44,0,-0.27,0
531494.22,3543782.99,dry,assumed dry,2017-12-09,927.44,1247.00,1672.44,2487.33,0,-0.33,0
531492.43,3543787.66,dry,assumed dry,2017-12-09,868.67,1199.11,1594.33,2460.56,0,-0.34,0
531464.59,3543856.53,dry,assumed dry,2017-12-09,1497.78,1856.44,2362.44,2679.67,0,-0.18,0
531472.32,3543843.69,dry,assumed dry,2017-12-09,1319.00,1641.78,2106.00,2568.33,0,-0.22,0
531447.98,3543881.45,dry,assumed dry,2017-12-09,1027.67,1403.89,2064.33,2748.44,0,-0.32,0
531444.65,3543885.17,dry,assumed dry,2017-12-09,1235.89,1601.33,2059.00,2563.00,0,-0.23,0
531444.65,3543885.17,dry,assumed dry,2017-12-09,1047.67,1415.67,2086.67,2775.11,0,-0.32,0
531441.31,3543888.90,dry,assumed dry,2017-12-09,1199.67,1554.67,1999.89,2497.00,0,-0.23,0
531441.31,3543888.90,dry,assumed dry,2017-12-09,1045.44,1408.33,2072.33,2760.44,0,-0.32,0
531437.98,3543892.62,dry,assumed dry,2017-12-09,1078.22,1420.44,1832.11,2364.67,0,-0.25,0
531437.98,3543892.62,dry,assumed dry,2017-12-09,1021.89,1403.78,2031.00,2699.11,0,-0.32,0
531427.21,3543903.06,dry,assumed dry,2017-12-09,1150.11,1497.00,1929.22,2476.33,0,-0.25,0
531447.98,3543881.45,dry,assumed dry,2017-12-09,1290.11,1654.22,2101.11,2600.67,0,-0.22,0
531427.21,3543903.06,dry,assumed dry,2017-12-09,909.22,1264.11,1847.89,2662.78,0,-0.36,0
531430.80,3543899.58,dry,assumed dry,2017-12-09,972.56,1336.44,1950.78,2676.78,0,-0.33,0
531434.39,3543896.10,dry,assumed dry,2017-12-09,1080.22,1422.11,1844.78,2348.78,0,-0.25,0
531434.39,3543896.10,dry,assumed dry,2017-12-09,998.56,1382.67,1994.89,2666.67,0,-0.32,0
531415.39,3543912.22,dry,assumed dry,2017-12-09,1013.78,1352.44,1719.00,2445.11,0,-0.29,0
531415.39,3543912.22,dry,assumed dry,2017-12-09,824.00,1156.78,1647.44,2518.56,0,-0.37,0
531419.51,3543909.39,dry,assumed dry,2017-12-09,1056.56,1407.89,1784.67,2446.33,0,-0.27,0
531419.51,3543909.39,dry,assumed dry,2017-12-09,804.00,1147.44,1621.11,2553.78,0,-0.38,0
531423.62,3543906.55,dry,assumed dry,2017-12-09,1140.22,1486.00,1914.78,2495.67,0,-0.25,0
531430.80,3543899.58,dry,assumed dry,2017-12-09,1101.11,1443.89,1870.22,2384.11,0,-0.25,0
531451.25,3543877.67,dry,assumed dry,2017-12-09,1023.67,1388.56,2047.00,2723.67,0,-0.32,0
531451.25,3543877.67,dry,assumed dry,2017-12-09,1404.22,1771.33,2245.33,2649.11,0,-0.20,0
531472.32,3543843.69,dry,assumed dry,2017-12-09,994.67,1348.22,2003.22,2529.89,0,-0.30,0
531474.58,3543839.23,dry,assumed dry,2017-12-09,1024.33,1320.22,1708.78,2164.11,0,-0.24,0
531474.58,3543839.23,dry,assumed dry,2017-12-09,944.89,1284.78,1894.00,2534.78,0,-0.33,0
531481.35,3543825.84,dry,assumed dry,2017-12-09,730.56,1015.78,1308.22,1988.56,0,-0.32,0
531481.35,3543825.84,dry,assumed dry,2017-12-09,847.89,1158.33,1708.56,2335.00,0,-0.34,0
531479.10,3543830.30,dry,assumed dry,2017-12-09,767.33,1064.00,1379.11,1961.44,0,-0.30,0
531479.10,3543830.30,dry,assumed dry,2017-12-09,854.11,1177.11,1739.67,2406.22,0,-0.34,0
531476.84,3543834.76,dry,assumed dry,2017-12-09,957.44,1258.22,1629.67,2055.78,0,-0.24,0
531476.84,3543834.76,dry,assumed dry,2017-12-09,909.33,1240.67,1829.78,2510.44,0,-0.34,0
531487.56,3543807.01,dry,assumed dry,2017-12-09,1075.22,1388.44,1805.89,2518.33,0,-0.29,0
531487.56,3543807.01,dry,assumed dry,2017-12-09,380.78,507.00,738.44,1026.56,0,-0.34,0
531486.55,3543811.91,dry,assumed dry,2017-12-09,1006.22,1318.22,1712.00,2468.44,0,-0.30,0
531486.55,3543811.91,dry,assumed dry,2017-12-09,671.89,889.44,1297.89,1779.00,0,-0.33,0
531483.61,3543821.38,dry,assumed dry,2017-12-09,909.67,1184.22,1542.78,2239.56,0,-0.31,0
531483.61,3543821.38,dry,assumed dry,2017-12-09,863.78,1146.11,1691.00,2240.78,0,-0.32,0
531485.55,3543816.81,dry,assumed dry,2017-12-09,1028.44,1317.67,1717.67,2378.11,0,-0.29,0
531485.55,3543816.81,dry,assumed dry,2017-12-09,869.44,1143.89,1690.22,2221.00,0,-0.32,0
531453.92,3543873.44,dry,assumed dry,2017-12-09,1463.22,1837.00,2343.22,2673.78,0,-0.19,0
531453.92,3543873.44,dry,assumed dry,2017-12-09,1010.56,1369.22,2016.67,2713.22,0,-0.33,0
531464.59,3543856.53,dry,assumed dry,2017-12-09,1017.22,1395.89,2055.67,2676.67,0,-0.31,0
531520.87,3543703.64,dry,assumed dry,2017-12-09,517.22,765.11,1049.11,2406.89,0,-0.52,0
531525.37,3543694.71,dry,assumed dry,2017-12-09,489.00,729.89,1034.89,2245.00,0,-0.51,0
531644.56,3543485.55,dry,assumed dry,2017-12-09,1088.78,1427.89,1845.11,2347.22,0,-0.24,0
531641.92,3543489.80,dry,assumed dry,2017-12-09,1217.78,1548.11,2011.44,2467.78,0,-0.23,0
531639.29,3543494.05,dry,assumed dry,2017-12-09,1261.00,1594.67,2084.67,2518.00,0,-0.22,0
531636.66,3543498.30,dry,assumed dry,2017-12-09,1278.22,1616.78,2120.22,2562.22,0,-0.23,0
531634.00,3543502.53,dry,assumed dry,2017-12-09,1278.22,1615.78,2118.44,2599.89,0,-0.23,0
531628.39,3543510.81,dry,assumed dry,2017-12-09,1165.22,1491.78,1937.22,2553.22,0,-0.26,0
531631.20,3543506.67,dry,assumed dry,2017-12-09,1273.78,1606.78,2099.22,2643.56,0,-0.24,0
531622.78,3543519.09,dry,assumed dry,2017-12-09,944.33,1251.22,1633.44,2467.78,0,-0.33,0
531619.98,3543523.23,dry,assumed dry,2017-12-09,887.89,1182.00,1534.00,2462.89,0,-0.35,0
531617.17,3543527.37,dry,assumed dry,2017-12-09,811.78,1088.89,1415.56,2367.00,0,-0.37,0
531611.56,3543535.64,dry,assumed dry,2017-12-09,582.67,823.78,1073.11,2039.22,0,-0.42,0
531614.37,3543531.51,dry,assumed dry,2017-12-09,620.44,858.33,1111.78,2062.33,0,-0.41,0
531603.14,3543548.06,dry,assumed dry,2017-12-09,421.00,622.56,802.56,1779.11,0,-0.48,0
531625.59,3543514.95,dry,assumed dry,2017-12-09,1124.89,1447.67,1891.56,2516.89,0,-0.27,0
531647.19,3543481.30,dry,assumed dry,2017-12-09,1049.44,1391.56,1798.22,2312.44,0,-0.25,0
531650.15,3543477.28,dry,assumed dry,2017-12-09,1031.11,1363.78,1768.11,2324.67,0,-0.26,0
531766.44,3543401.99,dry,assumed dry,2017-12-09,1021.00,1335.00,1795.67,2574.78,0,-0.32,0
531761.71,3543400.35,dry,assumed dry,2017-12-09,1003.33,1311.67,1758.78,2535.78,0,-0.32,0
531756.95,3543398.83,dry,assumed dry,2017-12-09,1017.11,1331.56,1780.00,2570.33,0,-0.32,0
531752.18,3543397.32,dry,assumed dry,2017-12-09,1012.00,1329.11,1786.33,2579.22,0,-0.32,0
531747.33,3543396.11,dry,assumed dry,2017-12-09,1017.11,1331.33,1807.56,2592.78,0,-0.32,0
531725.50,3543395.91,dry,assumed dry,2017-12-09,620.00,908.44,1273.44,2289.56,0,-0.43,0
531735.86,3543393.95,dry,assumed dry,2017-12-09,878.22,1211.89,1630.44,2563.56,0,-0.36,0
531730.95,3543394.88,dry,assumed dry,2017-12-09,707.11,1011.33,1389.67,2423.11,0,-0.41,0
531740.76,3543394.72,dry,assumed dry,2017-12-09,965.56,1303.78,1748.67,2626.22,0,-0.34,0
