x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
533121.46,3542674.47,wet,survey/imagery match,2018-12-17,365.33,633.67,823.89,1220.44,0,-0.32,0
533126.37,3542675.38,wet,survey/imagery match,2018-12-17,781.67,1043.44,1378.78,1993.67,0,-0.31,0
533126.37,3542675.38,wet,survey/imagery match,2018-12-17,373.56,634.44,819.56,1208.33,0,-0.31,0
533131.29,3542676.30,wet,survey/imagery match,2018-12-17,740.11,1002.00,1325.11,1937.89,0,-0.32,0
533131.29,3542676.30,wet,survey/imagery match,2018-12-17,396.56,641.78,830.56,1221.33,0,-0.31,0
533136.20,3542677.22,wet,survey/imagery match,2018-12-17,730.22,993.67,1319.22,1887.00,0,-0.31,0
533136.20,3542677.22,wet,survey/imagery match,2018-12-17,415.44,653.22,830.67,1226.56,0,-0.31,0
533141.12,3542678.14,wet,survey/imagery match,2018-12-17,727.11,988.67,1320.56,1879.89,0,-0.31,0
533141.12,3542678.14,wet,survey/imagery match,2018-12-17,412.11,647.22,810.56,1202.33,0,-0.30,0
533146.03,3542679.05,wet,survey/imagery match,2018-12-17,724.67,971.22,1320.22,1906.44,0,-0.32,0
533116.54,3542673.55,wet,survey/imagery match,2018-12-17,359.22,623.67,816.44,1230.33,0,-0.33,0
533091.97,3542668.96,wet,survey/imagery match,2018-12-17,730.89,1005.22,1336.67,1923.00,0,-0.31,0
533091.97,3542668.96,wet,survey/imagery match,2018-12-17,489.11,751.33,945.89,1410.56,0,-0.30,0
533096.88,3542669.88,wet,survey/imagery match,2018-12-17,751.89,1028.67,1376.44,1942.11,0,-0.31,0
533096.88,3542669.88,wet,survey/imagery match,2018-12-17,479.78,745.89,929.56,1376.78,0,-0.30,0
533101.80,3542670.80,wet,survey/imagery match,2018-12-17,751.11,1017.22,1385.67,1922.22,0,-0.31,0
533101.80,3542670.80,wet,survey/imagery match,2018-12-17,460.67,727.44,901.44,1348.67,0,-0.30,0
533106.71,3542671.72,wet,survey/imagery match,2018-12-17,772.11,1042.11,1402.11,1953.11,0,-0.30,0
533106.71,3542671.72,wet,survey/imagery match,2018-12-17,410.44,663.78,832.56,1279.11,0,-0.32,0
533111.63,3542672.63,wet,survey/imagery match,2018-12-17,788.33,1060.44,1418.56,1992.56,0,-0.31,0
533111.63,3542672.63,wet,survey/imagery match,2018-12-17,387.44,635.56,808.22,1224.56,0,-0.32,0
533116.54,3542673.55,wet,survey/imagery match,2018-12-17,808.56,1074.67,1426.67,2000.33,0,-0.30,0
533087.05,3542668.05,wet,survey/imagery match,2018-12-17,487.44,742.11,940.00,1374.22,0,-0.30,0
533146.03,3542679.05,wet,survey/imagery match,2018-12-17,425.56,672.11,835.67,1227.00,0,-0.29,0
533150.95,3542679.97,wet,survey/imagery match,2018-12-17,724.56,964.22,1322.00,1867.22,0,-0.32,0
533185.35,3542686.39,wet,survey/imagery match,2018-12-17,669.22,914.00,1239.78,1735.22,0,-0.31,0
533185.35,3542686.39,wet,survey/imagery match,2018-12-17,489.67,769.67,954.11,1390.78,0,-0.29,0
533190.27,3542687.31,wet,survey/imagery match,2018-12-17,693.22,956.67,1277.78,1817.78,0,-0.31,0
533190.27,3542687.31,wet,survey/imagery match,2018-12-17,503.44,771.22,976.56,1396.56,0,-0.29,0
533195.18,3542688.22,wet,survey/imagery match,2018-12-17,691.44,956.89,1281.56,1836.11,0,-0.31,0
533195.18,3542688.22,wet,survey/imagery match,2018-12-17,449.78,738.67,942.33,1377.22,0,-0.30,0
533200.10,3542689.14,wet,survey/imagery match,2018-12-17,704.22,964.67,1309.33,1880.11,0,-0.32,0
533200.10,3542689.14,wet,survey/imagery match,2018-12-17,411.22,667.00,853.11,1267.78,0,-0.31,0
533205.01,3542690.06,wet,survey/imagery match,2018-12-17,740.00,996.33,1379.22,1949.00,0,-0.32,0
533205.01,3542690.06,wet,survey/imagery match,2018-12-17,416.44,650.11,825.11,1187.78,0,-0.29,0
533180.44,3542685.47,wet,survey/imagery match,2018-12-17,484.67,776.44,957.44,1385.56,0,-0.28,0
533180.44,3542685.47,wet,survey/imagery match,2018-12-17,654.44,893.33,1198.22,1718.89,0,-0.32,0
533175.52,3542684.56,wet,survey/imagery match,2018-12-17,428.78,708.78,885.78,1298.11,0,-0.29,0
533150.95,3542679.97,wet,survey/imagery match,2018-12-17,442.11,705.89,875.56,1283.22,0,-0.29,0
533155.86,3542680.89,wet,survey/imagery match,2018-12-17,709.56,945.22,1306.22,1766.00,0,-0.30,0
533155.86,3542680.89,wet,survey/imagery match,2018-12-17,451.67,736.22,931.22,1329.11,0,-0.29,0
533160.78,3542681.80,wet,survey/imagery match,2018-12-17,685.89,937.78,1285.22,1711.89,0,-0.29,0
533160.78,3542681.80,wet,survey/imagery match,2018-12-17,368.00,647.89,847.00,1178.22,0,-0.29,0
533165.69,3542682.72,wet,survey/imagery match,2018-12-17,686.11,935.11,1281.11,1722.56,0,-0.30,0
533165.69,3542682.72,wet,survey/imagery match,2018-12-17,374.89,656.00,861.44,1176.44,0,-0.28,0
533170.61,3542683.64,wet,survey/imagery match,2018-12-17,661.00,895.44,1208.33,1726.56,0,-0.32,0
533170.61,3542683.64,wet,survey/imagery match,2018-12-17,427.33,697.22,892.78,1260.78,0,-0.29,0
533175.52,3542684.56,wet,survey/imagery match,2018-12-17,653.44,898.22,1192.33,1748.22,0,-0.32,0
533087.05,3542668.05,wet,survey/imagery match,2018-12-17,707.89,956.44,1267.56,1868.78,0,-0.32,0
533082.13,3542667.13,wet,survey/imagery match,2018-12-17,470.22,723.44,911.33,1320.44,0,-0.29,0
532998.43,3542654.82,wet,survey/imagery match,2018-12-17,647.00,902.78,1221.22,1652.44,0,-0.29,0
532998.43,3542654.82,wet,survey/imagery match,2018-12-17,505.67,787.22,1013.00,1692.22,0,-0.37,0
533003.41,3542654.34,wet,survey/imagery match,2018-12-17,634.00,894.67,1212.22,1664.67,0,-0.30,0
533003.41,3542654.34,wet,survey/imagery match,2018-12-17,525.56,804.78,1025.89,1699.33,0,-0.36,0
533008.39,3542653.86,wet,survey/imagery match,2018-12-17,630.56,882.67,1196.89,1716.33,0,-0.32,0
533008.39,3542653.86,wet,survey/imagery match,2018-12-17,493.22,787.22,983.44,1638.56,0,-0.35,0
533013.32,3542654.29,wet,survey/imagery match,2018-12-17,644.78,880.22,1178.67,1707.56,0,-0.32,0
533013.32,3542654.29,wet,survey/imagery match,2018-12-17,442.89,745.89,927.78,1546.44,0,-0.35,0
533018.24,3542655.21,wet,survey/imagery match,2018-12-17,646.00,899.78,1201.11,1711.44,0,-0.31,0
533018.24,3542655.21,wet,survey/imagery match,2018-12-17,449.44,759.22,950.56,1503.00,0,-0.33,0
532993.46,3542655.31,wet,survey/imagery match,2018-12-17,487.78,810.89,1036.33,1745.78,0,-0.37,0
532993.46,3542655.31,wet,survey/imagery match,2018-12-17,648.78,914.11,1221.67,1679.11,0,-0.29,0
532988.48,3542655.79,wet,survey/imagery match,2018-12-17,435.33,760.89,933.44,1689.33,0,-0.38,0
532963.60,3542658.20,wet,survey/imagery match,2018-12-17,364.44,649.22,802.78,1196.67,0,-0.30,0
532968.57,3542657.72,wet,survey/imagery match,2018-12-17,695.89,941.22,1240.22,1758.67,0,-0.30,0
532968.57,3542657.72,wet,survey/imagery match,2018-12-17,364.11,663.33,846.11,1303.67,0,-0.33,0
532973.55,3542657.24,wet,survey/imagery match,2018-12-17,678.78,930.78,1220.11,1746.22,0,-0.30,0
532973.55,3542657.24,wet,survey/imagery match,2018-12-17,374.67,682.22,873.22,1354.44,0,-0.33,0
532978.53,3542656.75,wet,survey/imagery match,2018-12-17,645.67,896.11,1173.56,1692.00,0,-0.31,0
532978.53,3542656.75,wet,survey/imagery match,2018-12-17,409.00,718.33,898.22,1538.22,0,-0.36,0
532983.50,3542656.27,wet,survey/imagery match,2018-12-17,642.44,887.11,1171.44,1674.89,0,-0.31,0
532983.50,3542656.27,wet,survey/imagery match,2018-12-17,421.00,741.44,901.44,1654.56,0,-0.38,0
532988.48,3542655.79,wet,survey/imagery match,2018-12-17,640.22,895.11,1187.67,1676.67,0,-0.30,0
533023.15,3542656.12,wet,survey/imagery match,2018-12-17,628.22,887.22,1198.22,1728.56,0,-0.32,0
533057.56,3542662.54,wet,survey/imagery match,2018-12-17,500.33,797.33,990.00,1517.56,0,-0.31,0
533062.47,3542663.46,wet,survey/imagery match,2018-12-17,610.89,868.89,1175.33,1770.33,0,-0.34,0
533062.47,3542663.46,wet,survey/imagery match,2018-12-17,470.89,770.67,950.67,1481.33,0,-0.32,0
533067.39,3542664.38,wet,survey/imagery match,2018-12-17,651.22,903.44,1221.11,1771.89,0,-0.32,0
533067.39,3542664.38,wet,survey/imagery match,2018-12-17,398.67,645.22,802.00,1274.89,0,-0.33,0
533072.30,3542665.29,wet,survey/imagery match,2018-12-17,666.00,915.78,1227.67,1767.89,0,-0.32,0
533072.30,3542665.29,wet,survey/imagery match,2018-12-17,378.22,619.67,784.56,1214.33,0,-0.32,0
533077.22,3542666.21,wet,survey/imagery match,2018-12-17,699.22,933.00,1240.22,1794.67,0,-0.32,0
533077.22,3542666.21,wet,survey/imagery match,2018-12-17,396.22,649.44,822.22,1210.89,0,-0.30,0
533082.13,3542667.13,wet,survey/imagery match,2018-12-17,708.22,941.67,1251.44,1838.22,0,-0.32,0
533057.56,3542662.54,wet,survey/imagery match,2018-12-17,604.89,873.00,1163.00,1755.78,0,-0.34,0
533023.15,3542656.12,wet,survey/imagery match,2018-12-17,425.89,728.56,909.22,1451.56,0,-0.33,0
533052.64,3542661.63,wet,survey/imagery match,2018-12-17,615.89,877.44,1163.44,1760.00,0,-0.33,0
533028.07,3542657.04,wet,survey/imagery match,2018-12-17,604.67,855.22,1161.89,1720.44,0,-0.34,0
533028.07,3542657.04,wet,survey/imagery match,2018-12-17,434.00,716.00,911.00,1397.11,0,-0.32,0
533032.98,3542657.96,wet,survey/imagery match,2018-12-17,613.89,860.00,1167.78,1721.78,0,-0.33,0
533032.98,3542657.96,wet,survey/imagery match,2018-12-17,416.00,699.78,887.78,1390.22,0,-0.33,0
533037.90,3542658.87,wet,survey/imagery match,2018-12-17,662.11,886.11,1195.44,1717.89,0,-0.32,0
533037.90,3542658.87,wet,survey/imagery match,2018-12-17,425.11,735.33,882.22,1526.22,0,-0.35,0
533042.81,3542659.79,wet,survey/imagery match,2018-12-17,665.67,885.56,1179.56,1708.22,0,-0.32,0
533042.81,3542659.79,wet,survey/imagery match,2018-12-17,452.22,764.33,910.33,1578.67,0,-0.35,0
533047.73,3542660.71,wet,survey/imagery match,2018-12-17,646.44,878.67,1149.22,1725.44,0,-0.33,0
533047.73,3542660.71,wet,survey/imagery match,2018-12-17,425.67,717.00,874.11,1490.11,0,-0.35,0
533052.64,3542661.63,wet,survey/imagery match,2018-12-17,457.00,745.33,925.33,1467.44,0,-0.33,0
534029.27,3542610.52,dry,survey/imagery match,2018-12-17,709.22,1055.33,1385.89,2151.89,0,-0.34,0
533209.93,3542690.98,wet,survey/imagery match,2018-12-17,740.78,996.33,1386.56,1957.00,0,-0.33,0
533370.91,3542693.37,wet,survey/imagery match,2018-12-17,679.33,962.67,1295.89,1814.67,0,-0.31,0
533370.91,3542693.37,wet,survey/imagery match,2018-12-17,416.56,703.00,915.33,1100.44,0,-0.22,0
533375.43,3542691.24,wet,survey/imagery match,2018-12-17,685.22,963.22,1292.56,1813.44,0,-0.31,0
533375.43,3542691.24,wet,survey/imagery match,2018-12-17,464.11,752.67,971.11,1180.89,0,-0.22,0
533379.96,3542689.12,wet,survey/imagery match,2018-12-17,706.44,974.33,1300.11,1842.44,0,-0.31,0
533379.96,3542689.12,wet,survey/imagery match,2018-12-17,527.67,809.78,1037.33,1374.78,0,-0.26,0
533384.48,3542686.99,wet,survey/imagery match,2018-12-17,702.11,960.56,1296.89,1850.89,0,-0.32,0
533384.48,3542686.99,wet,survey/imagery match,2018-12-17,539.78,827.89,1057.22,1474.22,0,-0.28,0
533389.01,3542684.86,wet,survey/imagery match,2018-12-17,725.22,959.67,1307.33,1822.78,0,-0.31,0
533389.01,3542684.86,wet,survey/imagery match,2018-12-17,499.22,806.56,1007.33,1427.89,0,-0.28,0
533366.38,3542695.50,wet,survey/imagery match,2018-12-17,268.00,538.44,713.78,968.22,0,-0.29,0
533366.38,3542695.50,wet,survey/imagery match,2018-12-17,651.33,934.89,1267.89,1796.00,0,-0.32,0
533361.86,3542697.63,wet,survey/imagery match,2018-12-17,277.00,539.44,715.33,972.44,0,-0.29,0
533338.60,3542705.43,wet,survey/imagery match,2018-12-17,276.44,499.89,662.44,907.56,0,-0.29,0
533343.60,3542705.44,wet,survey/imagery match,2018-12-17,733.44,1011.89,1375.78,1969.89,0,-0.32,0
533343.60,3542705.44,wet,survey/imagery match,2018-12-17,263.44,488.22,641.33,868.11,0,-0.28,0
533348.28,3542704.01,wet,survey/imagery match,2018-12-17,741.00,1017.33,1376.44,1935.89,0,-0.31,0
533348.28,3542704.01,wet,survey/imagery match,2018-12-17,267.89,505.00,657.56,892.67,0,-0.28,0
533352.81,3542701.88,wet,survey/imagery match,2018-12-17,678.44,964.11,1298.78,1811.56,0,-0.31,0
533352.81,3542701.88,wet,survey/imagery match,2018-12-17,249.44,519.11,674.33,927.56,0,-0.28,0
533357.33,3542699.75,wet,survey/imagery match,2018-12-17,656.00,934.00,1265.00,1760.33,0,-0.31,0
533357.33,3542699.75,wet,survey/imagery match,2018-12-17,241.56,507.89,652.22,903.44,0,-0.28,0
533361.86,3542697.63,wet,survey/imagery match,2018-12-17,658.67,925.00,1262.89,1747.00,0,-0.31,0
533338.60,3542705.43,wet,survey/imagery match,2018-12-17,676.56,978.78,1347.00,1987.56,0,-0.34,0
533393.53,3542682.75,wet,survey/imagery match,2018-12-17,722.89,950.56,1286.00,1827.89,0,-0.32,0
533428.20,3542677.90,wet,survey/imagery match,2018-12-17,789.11,1123.33,1372.78,1524.44,0,-0.15,0
533433.15,3542677.21,wet,survey/imagery match,2018-12-17,670.56,917.44,1250.89,1751.67,0,-0.31,0
533433.15,3542677.21,wet,survey/imagery match,2018-12-17,742.44,1106.11,1408.89,1621.00,0,-0.19,0
533438.10,3542676.52,wet,survey/imagery match,2018-12-17,676.00,922.67,1273.56,1781.22,0,-0.32,0
533438.10,3542676.52,wet,survey/imagery match,2018-12-17,690.22,1065.89,1374.78,1675.11,0,-0.22,0
533443.05,3542675.82,wet,survey/imagery match,2018-12-17,675.78,936.33,1275.67,1769.78,0,-0.31,0
533443.05,3542675.82,wet,survey/imagery match,2018-12-17,778.67,1112.22,1420.67,1795.67,0,-0.24,0
533448.00,3542675.13,wet,survey/imagery match,2018-12-17,692.56,940.67,1277.11,1771.78,0,-0.31,0
533448.00,3542675.13,wet,survey/imagery match,2018-12-17,784.00,1089.56,1370.44,1868.67,0,-0.26,0
533452.96,3542674.44,wet,survey/imagery match,2018-12-17,709.11,949.44,1290.89,1776.44,0,-0.30,0
533428.20,3542677.90,wet,survey/imagery match,2018-12-17,654.56,894.44,1171.33,1674.11,0,-0.30,0
533393.53,3542682.75,wet,survey/imagery match,2018-12-17,538.33,847.56,1053.89,1437.33,0,-0.26,0
533423.25,3542678.59,wet,survey/imagery match,2018-12-17,654.78,872.56,1170.78,1693.33,0,-0.32,0
533398.49,3542682.05,wet,survey/imagery match,2018-12-17,707.89,935.00,1258.33,1827.22,0,-0.32,0
533398.49,3542682.05,wet,survey/imagery match,2018-12-17,582.00,892.89,1113.11,1507.11,0,-0.26,0
533403.44,3542681.36,wet,survey/imagery match,2018-12-17,678.89,927.00,1258.33,1805.11,0,-0.32,0
533403.44,3542681.36,wet,survey/imagery match,2018-12-17,581.44,866.56,1084.22,1473.22,0,-0.26,0
533408.39,3542680.67,wet,survey/imagery match,2018-12-17,667.56,921.22,1255.22,1807.67,0,-0.32,0
533408.39,3542680.67,wet,survey/imagery match,2018-12-17,605.44,882.22,1101.11,1457.89,0,-0.25,0
533413.34,3542679.98,wet,survey/imagery match,2018-12-17,671.11,905.44,1258.78,1764.67,0,-0.32,0
533413.34,3542679.98,wet,survey/imagery match,2018-12-17,512.00,805.22,1004.11,1376.00,0,-0.26,0
533418.29,3542679.29,wet,survey/imagery match,2018-12-17,671.78,887.78,1229.33,1745.00,0,-0.33,0
533418.29,3542679.29,wet,survey/imagery match,2018-12-17,391.44,683.22,833.78,1184.78,0,-0.27,0
533423.25,3542678.59,wet,survey/imagery match,2018-12-17,434.56,743.56,878.78,1164.67,0,-0.22,0
533209.93,3542690.98,wet,survey/imagery match,2018-12-17,442.44,670.89,849.33,1211.33,0,-0.29,0
533333.60,3542705.41,wet,survey/imagery match,2018-12-17,708.89,1016.67,1427.22,2088.33,0,-0.35,0
533244.34,3542697.40,wet,survey/imagery match,2018-12-17,420.44,679.44,885.67,1256.56,0,-0.30,0
533249.25,3542698.31,wet,survey/imagery match,2018-12-17,626.11,927.67,1299.44,2059.44,0,-0.38,0
533249.25,3542698.31,wet,survey/imagery match,2018-12-17,408.00,651.89,856.22,1257.11,0,-0.32,0
533254.17,3542699.23,wet,survey/imagery match,2018-12-17,626.00,932.44,1289.78,2231.67,0,-0.41,0
533254.17,3542699.23,wet,survey/imagery match,2018-12-17,358.00,590.78,780.67,1248.22,0,-0.36,0
533259.08,3542700.15,wet,survey/imagery match,2018-12-17,727.78,1044.22,1465.89,2389.78,0,-0.39,0
533259.08,3542700.15,wet,survey/imagery match,2018-12-17,411.56,655.67,844.22,1352.78,0,-0.35,0
533264.00,3542701.06,wet,survey/imagery match,2018-12-17,739.56,1070.89,1508.78,2363.67,0,-0.38,0
533264.00,3542701.06,wet,survey/imagery match,2018-12-17,409.11,658.44,840.22,1358.44,0,-0.35,0
533268.91,3542701.98,wet,survey/imagery match,2018-12-17,739.00,1096.67,1555.56,2353.78,0,-0.36,0
533244.34,3542697.40,wet,survey/imagery match,2018-12-17,717.22,1019.56,1440.33,2126.00,0,-0.35,0
533268.91,3542701.98,wet,survey/imagery match,2018-12-17,386.44,638.33,822.78,1335.22,0,-0.35,0
533239.42,3542696.48,wet,survey/imagery match,2018-12-17,892.67,1194.89,1702.56,2268.33,0,-0.31,0
533214.84,3542691.89,wet,survey/imagery match,2018-12-17,732.11,1008.67,1411.56,2031.11,0,-0.34,0
533214.84,3542691.89,wet,survey/imagery match,2018-12-17,453.56,709.44,910.11,1257.89,0,-0.28,0
533219.76,3542692.81,wet,survey/imagery match,2018-12-17,753.00,1032.00,1448.11,2069.22,0,-0.33,0
533219.76,3542692.81,wet,survey/imagery match,2018-12-17,438.56,696.11,904.89,1227.11,0,-0.28,0
533224.67,3542693.73,wet,survey/imagery match,2018-12-17,784.11,1074.00,1505.00,2118.11,0,-0.33,0
533224.67,3542693.73,wet,survey/imagery match,2018-12-17,391.89,641.11,839.33,1136.22,0,-0.28,0
533229.59,3542694.64,wet,survey/imagery match,2018-12-17,799.22,1099.89,1544.56,2137.44,0,-0.32,0
533229.59,3542694.64,wet,survey/imagery match,2018-12-17,405.00,653.56,854.33,1143.67,0,-0.27,0
533234.50,3542695.56,wet,survey/imagery match,2018-12-17,829.22,1120.44,1588.78,2155.56,0,-0.32,0
533234.50,3542695.56,wet,survey/imagery match,2018-12-17,395.78,645.44,838.22,1136.89,0,-0.28,0
533239.42,3542696.48,wet,survey/imagery match,2018-12-17,361.67,625.89,807.33,1116.00,0,-0.28,0
533333.60,3542705.41,wet,survey/imagery match,2018-12-17,365.22,597.44,769.22,1008.89,0,-0.26,0
533273.83,3542702.90,wet,survey/imagery match,2018-12-17,372.56,621.33,809.44,1308.33,0,-0.36,0
533308.60,3542705.36,wet,survey/imagery match,2018-12-17,830.89,1157.00,1673.33,2426.00,0,-0.35,0
533308.60,3542705.36,wet,survey/imagery match,2018-12-17,324.33,584.44,737.44,1052.00,0,-0.29,0
533313.60,3542705.37,wet,survey/imagery match,2018-12-17,827.89,1129.22,1613.56,2343.67,0,-0.35,0
533313.60,3542705.37,wet,survey/imagery match,2018-12-17,292.11,561.67,708.00,992.22,0,-0.28,0
533318.60,3542705.38,wet,survey/imagery match,2018-12-17,826.33,1120.78,1598.78,2293.67,0,-0.34,0
533318.60,3542705.38,wet,survey/imagery match,2018-12-17,306.44,576.44,722.22,992.11,0,-0.26,0
533323.60,3542705.39,wet,survey/imagery match,2018-12-17,820.67,1110.22,1591.33,2226.44,0,-0.33,0
533323.60,3542705.39,wet,survey/imagery match,2018-12-17,336.22,602.89,751.00,1018.78,0,-0.26,0
533328.60,3542705.40,wet,survey/imagery match,2018-12-17,755.11,1055.56,1497.56,2162.33,0,-0.34,0
533328.60,3542705.40,wet,survey/imagery match,2018-12-17,380.22,622.56,787.00,1031.33,0,-0.25,0
533273.83,3542702.90,wet,survey/imagery match,2018-12-17,755.78,1112.78,1589.67,2368.44,0,-0.36,0
533303.60,3542705.35,wet,survey/imagery match,2018-12-17,421.00,682.78,844.89,1241.56,0,-0.29,0
533278.74,3542703.82,wet,survey/imagery match,2018-12-17,837.00,1182.89,1720.67,2429.89,0,-0.35,0
533278.74,3542703.82,wet,survey/imagery match,2018-12-17,379.78,637.00,833.78,1312.11,0,-0.35,0
533283.66,3542704.73,wet,survey/imagery match,2018-12-17,891.44,1262.22,1831.56,2556.78,0,-0.34,0
533283.66,3542704.73,wet,survey/imagery match,2018-12-17,383.22,653.89,824.00,1243.67,0,-0.31,0
533288.60,3542705.31,wet,survey/imagery match,2018-12-17,894.89,1278.33,1850.89,2585.44,0,-0.34,0
533288.60,3542705.31,wet,survey/imagery match,2018-12-17,385.33,671.11,834.00,1253.56,0,-0.30,0
533293.60,3542705.32,wet,survey/imagery match,2018-12-17,873.11,1257.78,1835.33,2575.56,0,-0.34,0
533293.60,3542705.32,wet,survey/imagery match,2018-12-17,430.89,722.22,902.89,1324.11,0,-0.29,0
533298.60,3542705.34,wet,survey/imagery match,2018-12-17,860.11,1224.00,1794.11,2484.11,0,-0.34,0
533298.60,3542705.34,wet,survey/imagery match,2018-12-17,463.78,731.78,909.22,1328.22,0,-0.29,0
533303.60,3542705.35,wet,survey/imagery match,2018-12-17,850.56,1203.44,1759.56,2446.22,0,-0.34,0
538177.70,3540359.64,wet,survey/imagery match,2018-12-17,507.67,740.56,987.56,1435.11,0,-0.32,0
535960.20,3541997.31,dry,survey/imagery match,2018-12-17,868.89,1229.67,1519.67,2278.56,0,-0.30,0
535960.20,3541997.31,dry,survey/imagery match,2018-12-17,867.00,1102.67,1485.78,2300.44,0,-0.35,0
535965.20,3541997.33,dry,survey/imagery match,2018-12-17,904.89,1275.00,1568.00,2438.33,0,-0.31,0
535965.20,3541997.33,dry,survey/imagery match,2018-12-17,901.67,1132.44,1519.89,2424.89,0,-0.36,0
535970.20,3541997.35,dry,survey/imagery match,2018-12-17,874.67,1254.00,1552.33,2441.56,0,-0.32,0
535975.20,3541997.38,dry,survey/imagery match,2018-12-17,752.33,1132.56,1423.22,2277.00,0,-0.34,0
535975.20,3541997.38,dry,survey/imagery match,2018-12-17,753.22,1023.56,1362.11,2417.89,0,-0.41,0
535980.20,3541997.40,dry,survey/imagery match,2018-12-17,755.33,1104.11,1413.78,2291.44,0,-0.35,0
535980.20,3541997.40,dry,survey/imagery match,2018-12-17,729.89,984.89,1343.44,2329.89,0,-0.41,0
