x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
537361.04,3540792.41,dry,assumed dry,2021-06-11,464.67,878.67,1041.33,2813.44,0,-0.52,0
537375.08,3540787.14,dry,assumed dry,2021-06-11,344.78,731.56,869.11,3149.67,0,-0.62,0
537375.08,3540787.14,dry,assumed dry,2021-06-11,509.00,910.22,1122.89,3160.11,0,-0.55,0
537375.08,3540787.14,dry,assumed dry,2021-06-11,495.67,915.78,1101.67,3143.33,0,-0.55,0
537370.40,3540788.90,dry,assumed dry,2021-06-11,330.56,729.44,817.89,3116.78,0,-0.62,0
537370.40,3540788.90,dry,assumed dry,2021-06-11,495.78,905.11,1035.22,3105.67,0,-0.55,0
537370.40,3540788.90,dry,assumed dry,2021-06-11,494.78,915.89,1030.89,3137.67,0,-0.55,0
537365.72,3540790.65,dry,assumed dry,2021-06-11,320.00,701.89,810.78,3054.44,0,-0.63,0
537365.72,3540790.65,dry,assumed dry,2021-06-11,458.11,870.78,1005.78,2865.33,0,-0.53,0
537365.72,3540790.65,dry,assumed dry,2021-06-11,464.00,879.22,1000.33,2903.56,0,-0.54,0
537356.36,3540794.16,dry,assumed dry,2021-06-11,356.33,742.89,863.00,3045.11,0,-0.61,0
537356.36,3540794.16,dry,assumed dry,2021-06-11,483.78,891.44,1065.67,2998.00,0,-0.54,0
537356.36,3540794.16,dry,assumed dry,2021-06-11,470.56,898.11,1030.56,2982.78,0,-0.54,0
537351.67,3540795.91,dry,assumed dry,2021-06-11,398.44,788.67,938.33,3087.44,0,-0.59,0
537351.67,3540795.91,dry,assumed dry,2021-06-11,507.89,942.67,1122.00,3079.56,0,-0.53,0
536870.20,3540789.81,dry,assumed dry,2021-06-11,759.33,1274.44,1638.56,2840.33,0,-0.38,0
536490.28,3541263.37,dry,assumed dry,2021-06-11,484.78,966.56,1134.11,3241.11,0,-0.54,0
536486.11,3541266.13,dry,assumed dry,2021-06-11,309.89,720.78,757.67,3229.22,0,-0.64,0
535585.21,3541874.75,dry,assumed dry,2021-06-11,503.22,961.67,1135.67,3243.56,0,-0.54,0
535585.21,3541874.75,dry,assumed dry,2021-06-11,489.78,951.11,1151.78,3231.56,0,-0.55,0
535551.86,3541879.59,dry,assumed dry,2021-06-11,307.67,726.33,825.22,3728.22,0,-0.67,0
535551.86,3541879.59,dry,assumed dry,2021-06-11,488.22,930.33,1105.78,3509.89,0,-0.58,0
535551.86,3541879.59,dry,assumed dry,2021-06-11,478.89,920.00,1092.78,3483.67,0,-0.58,0
535546.88,3541879.13,dry,assumed dry,2021-06-11,341.56,746.22,899.11,3712.33,0,-0.67,0
535546.88,3541879.13,dry,assumed dry,2021-06-11,542.33,981.44,1209.56,3392.00,0,-0.55,0
535585.21,3541874.75,dry,assumed dry,2021-06-11,367.00,810.11,929.22,3448.44,0,-0.62,0
535546.88,3541879.13,dry,assumed dry,2021-06-11,548.11,987.11,1239.44,3433.78,0,-0.55,0
535541.90,3541878.67,dry,assumed dry,2021-06-11,319.00,720.22,832.78,3618.89,0,-0.67,0
535541.90,3541878.67,dry,assumed dry,2021-06-11,491.33,939.44,1098.67,3378.00,0,-0.56,0
535541.90,3541878.67,dry,assumed dry,2021-06-11,509.56,954.33,1133.89,3371.56,0,-0.56,0
535536.92,3541878.22,dry,assumed dry,2021-06-11,295.78,697.67,786.67,3596.22,0,-0.68,0
535536.92,3541878.22,dry,assumed dry,2021-06-11,454.00,900.22,1024.67,3389.44,0,-0.58,0
535536.92,3541878.22,dry,assumed dry,2021-06-11,469.44,915.33,1050.44,3374.22,0,-0.57,0
536235.84,3541830.21,dry,assumed dry,2021-06-11,237.78,644.33,630.11,3167.44,0,-0.66,0
535580.73,3541876.98,dry,assumed dry,2021-06-11,544.11,1005.33,1209.00,3434.22,0,-0.55,0
535580.73,3541876.98,dry,assumed dry,2021-06-11,559.78,1020.89,1188.44,3581.56,0,-0.56,0
535571.77,3541881.41,dry,assumed dry,2021-06-11,210.00,653.22,657.22,3817.11,0,-0.71,0
535571.77,3541881.41,dry,assumed dry,2021-06-11,421.44,841.89,899.89,3775.56,0,-0.64,0
535571.77,3541881.41,dry,assumed dry,2021-06-11,431.33,857.00,935.11,3762.67,0,-0.63,0
535566.79,3541880.96,dry,assumed dry,2021-06-11,263.56,696.33,736.78,3819.00,0,-0.69,0
535566.79,3541880.96,dry,assumed dry,2021-06-11,470.89,918.00,1011.89,3765.22,0,-0.61,0
535566.79,3541880.96,dry,assumed dry,2021-06-11,491.22,937.11,1069.33,3772.67,0,-0.60,0
535556.83,3541880.04,dry,assumed dry,2021-06-11,269.00,692.22,760.44,3707.44,0,-0.69,0
535556.83,3541880.04,dry,assumed dry,2021-06-11,452.22,882.78,1006.67,3531.00,0,-0.60,0
535556.83,3541880.04,dry,assumed dry,2021-06-11,438.56,873.44,989.33,3443.00,0,-0.60,0
535561.81,3541880.50,dry,assumed dry,2021-06-11,224.33,647.56,692.44,3729.44,0,-0.70,0
535561.81,3541880.50,dry,assumed dry,2021-06-11,420.56,856.33,933.22,3554.44,0,-0.61,0
535561.81,3541880.50,dry,assumed dry,2021-06-11,426.44,868.67,956.78,3563.00,0,-0.61,0
535576.25,3541879.20,dry,assumed dry,2021-06-11,295.33,722.00,800.22,3741.00,0,-0.68,0
535576.25,3541879.20,dry,assumed dry,2021-06-11,492.11,940.22,1057.33,3719.67,0,-0.60,0
535576.25,3541879.20,dry,assumed dry,2021-06-11,490.11,941.89,1085.00,3656.78,0,-0.59,0
535580.73,3541876.98,dry,assumed dry,2021-06-11,390.89,802.56,930.78,3627.44,0,-0.64,0
536235.84,3541830.21,dry,assumed dry,2021-06-11,436.56,857.56,926.56,3180.78,0,-0.58,0
536235.84,3541830.21,dry,assumed dry,2021-06-11,435.00,859.89,926.00,3213.33,0,-0.58,0
536239.53,3541826.84,dry,assumed dry,2021-06-11,252.67,651.44,631.33,3364.56,0,-0.68,0
536261.67,3541806.59,dry,assumed dry,2021-06-11,387.00,756.89,821.22,3035.44,0,-0.60,0
536257.98,3541809.96,dry,assumed dry,2021-06-11,159.89,546.78,535.44,3275.67,0,-0.71,0
536257.98,3541809.96,dry,assumed dry,2021-06-11,350.67,738.56,799.33,3088.11,0,-0.61,0
536257.98,3541809.96,dry,assumed dry,2021-06-11,357.44,736.22,799.78,3051.56,0,-0.61,0
536254.29,3541813.34,dry,assumed dry,2021-06-11,177.11,561.89,558.33,3334.56,0,-0.71,0
536254.29,3541813.34,dry,assumed dry,2021-06-11,352.56,759.67,816.11,3105.11,0,-0.61,0
536254.29,3541813.34,dry,assumed dry,2021-06-11,349.78,756.33,809.22,3107.33,0,-0.61,0
536261.67,3541806.59,dry,assumed dry,2021-06-11,379.11,748.44,814.11,3030.22,0,-0.60,0
534029.98,3542600.54,dry,assumed dry,2021-06-11,705.11,1160.00,1621.67,2587.11,0,-0.38,0
534029.98,3542600.54,dry,assumed dry,2021-06-11,724.44,1187.44,1675.00,2629.67,0,-0.38,0
534029.63,3542605.53,dry,assumed dry,2021-06-11,569.67,1022.67,1392.22,2824.00,0,-0.47,0
534029.63,3542605.53,dry,assumed dry,2021-06-11,668.56,1119.67,1550.11,2706.33,0,-0.41,0
534029.63,3542605.53,dry,assumed dry,2021-06-11,704.44,1161.67,1655.89,2743.11,0,-0.41,0
534029.27,3542610.52,dry,assumed dry,2021-06-11,584.89,1047.56,1413.67,2892.00,0,-0.47,0
534029.27,3542610.52,dry,assumed dry,2021-06-11,673.67,1145.56,1574.56,2815.11,0,-0.42,0
534029.98,3542600.54,dry,assumed dry,2021-06-11,613.89,1055.67,1453.33,2803.22,0,-0.45,0
536261.67,3541806.59,dry,assumed dry,2021-06-11,172.11,564.33,555.00,3249.56,0,-0.70,0
536265.36,3541803.22,dry,assumed dry,2021-06-11,410.89,807.89,862.67,3251.67,0,-0.60,0
536239.53,3541826.84,dry,assumed dry,2021-06-11,438.33,896.67,946.78,3364.78,0,-0.58,0
536239.53,3541826.84,dry,assumed dry,2021-06-11,442.78,898.44,951.89,3385.22,0,-0.58,0
536243.22,3541823.46,dry,assumed dry,2021-06-11,255.89,658.78,646.22,3485.56,0,-0.68,0
536243.22,3541823.46,dry,assumed dry,2021-06-11,454.67,899.78,981.67,3433.22,0,-0.58,0
536243.22,3541823.46,dry,assumed dry,2021-06-11,455.00,897.78,989.56,3440.22,0,-0.59,0
536250.60,3541816.71,dry,assumed dry,2021-06-11,200.67,594.56,600.67,3385.56,0,-0.70,0
536250.60,3541816.71,dry,assumed dry,2021-06-11,376.89,799.89,875.67,3114.67,0,-0.59,0
536250.60,3541816.71,dry,assumed dry,2021-06-11,367.56,790.00,863.33,3101.22,0,-0.59,0
536246.91,3541820.09,dry,assumed dry,2021-06-11,242.89,643.56,651.00,3497.56,0,-0.69,0
536246.91,3541820.09,dry,assumed dry,2021-06-11,436.89,865.67,980.56,3373.67,0,-0.59,0
536246.91,3541820.09,dry,assumed dry,2021-06-11,424.67,856.89,965.33,3291.11,0,-0.59,0
536269.05,3541799.84,dry,assumed dry,2021-06-11,220.89,586.56,612.22,3345.56,0,-0.70,0
536269.05,3541799.84,dry,assumed dry,2021-06-11,384.56,759.78,842.78,3035.78,0,-0.60,0
536269.05,3541799.84,dry,assumed dry,2021-06-11,378.89,759.56,830.89,3005.44,0,-0.60,0
536265.36,3541803.22,dry,assumed dry,2021-06-11,220.33,613.44,595.00,3372.44,0,-0.69,0
536265.36,3541803.22,dry,assumed dry,2021-06-11,412.56,811.78,865.11,3220.44,0,-0.60,0
534029.27,3542610.52,dry,assumed dry,2021-06-11,710.67,1193.89,1692.00,2882.22,0,-0.41,0
535589.69,3541872.53,dry,assumed dry,2021-06-11,460.89,924.22,1104.44,3279.00,0,-0.56,0
535589.69,3541872.53,dry,assumed dry,2021-06-11,320.00,782.89,875.44,3471.89,0,-0.63,0
535883.52,3541983.96,dry,assumed dry,2021-06-11,236.44,613.33,612.00,3338.89,0,-0.69,0
535883.52,3541983.96,dry,assumed dry,2021-06-11,433.44,866.22,891.22,3136.89,0,-0.57,0
535883.52,3541983.96,dry,assumed dry,2021-06-11,436.89,865.00,894.78,3142.22,0,-0.57,0
535878.74,3541982.50,dry,assumed dry,2021-06-11,241.33,641.78,636.22,3349.78,0,-0.68,0
535878.74,3541982.50,dry,assumed dry,2021-06-11,448.78,902.22,941.67,3221.89,0,-0.56,0
535878.74,3541982.50,dry,assumed dry,2021-06-11,452.56,905.33,948.89,3213.89,0,-0.56,0
535888.31,3541985.41,dry,assumed dry,2021-06-11,420.44,826.33,883.33,3118.11,0,-0.58,0
535912.22,3541992.70,dry,assumed dry,2021-06-11,171.00,536.67,536.78,3299.00,0,-0.72,0
535912.22,3541992.70,dry,assumed dry,2021-06-11,356.11,741.78,787.00,3035.89,0,-0.61,0
535917.01,3541994.15,dry,assumed dry,2021-06-11,167.33,540.11,526.11,3323.56,0,-0.72,0
535917.01,3541994.15,dry,assumed dry,2021-06-11,343.22,718.67,775.89,3042.11,0,-0.62,0
535917.01,3541994.15,dry,assumed dry,2021-06-11,343.00,720.22,776.11,3036.78,0,-0.62,0
535921.79,3541995.61,dry,assumed dry,2021-06-11,170.78,549.67,548.00,3359.11,0,-0.72,0
535921.79,3541995.61,dry,assumed dry,2021-06-11,361.22,719.22,800.78,3051.00,0,-0.62,0
535921.79,3541995.61,dry,assumed dry,2021-06-11,357.00,714.44,799.00,3041.56,0,-0.62,0
535912.22,3541992.70,dry,assumed dry,2021-06-11,359.78,745.00,796.67,3025.89,0,-0.60,0
535888.31,3541985.41,dry,assumed dry,2021-06-11,423.56,828.67,880.00,3121.11,0,-0.58,0
535888.31,3541985.41,dry,assumed dry,2021-06-11,227.56,590.67,572.22,3368.00,0,-0.70,0
535854.82,3541975.22,dry,assumed dry,2021-06-11,402.33,831.33,847.78,3270.22,0,-0.59,0
535873.96,3541981.04,dry,assumed dry,2021-06-11,229.89,638.22,632.44,3283.67,0,-0.67,0
535873.96,3541981.04,dry,assumed dry,2021-06-11,434.78,868.11,907.44,3123.00,0,-0.56,0
535873.96,3541981.04,dry,assumed dry,2021-06-11,439.44,881.22,921.33,3167.33,0,-0.56,0
535907.44,3541991.24,dry,assumed dry,2021-06-11,187.33,562.22,574.00,3345.89,0,-0.71,0
535907.44,3541991.24,dry,assumed dry,2021-06-11,383.11,780.00,870.56,3157.78,0,-0.60,0
535907.44,3541991.24,dry,assumed dry,2021-06-11,379.00,771.67,856.00,3100.33,0,-0.60,0
535902.66,3541989.78,dry,assumed dry,2021-06-11,201.67,578.44,589.33,3399.89,0,-0.71,0
535902.66,3541989.78,dry,assumed dry,2021-06-11,394.11,798.78,888.78,3256.44,0,-0.61,0
535902.66,3541989.78,dry,assumed dry,2021-06-11,386.89,791.33,875.89,3224.67,0,-0.61,0
535897.87,3541988.33,dry,assumed dry,2021-06-11,192.89,567.89,555.56,3360.89,0,-0.71,0
535897.87,3541988.33,dry,assumed dry,2021-06-11,398.11,798.00,847.44,3203.22,0,-0.60,0
535897.87,3541988.33,dry,assumed dry,2021-06-11,393.11,794.44,836.44,3233.00,0,-0.61,0
535893.09,3541986.87,dry,assumed dry,2021-06-11,194.33,571.67,557.44,3350.44,0,-0.71,0
535893.09,3541986.87,dry,assumed dry,2021-06-11,403.11,813.44,862.11,3174.22,0,-0.59,0
535893.09,3541986.87,dry,assumed dry,2021-06-11,401.11,808.78,852.89,3177.33,0,-0.59,0
535589.69,3541872.53,dry,assumed dry,2021-06-11,454.56,910.33,1072.00,3201.11,0,-0.56,0
535926.57,3541997.07,dry,assumed dry,2021-06-11,205.89,594.00,621.33,3426.44,0,-0.70,0
535926.57,3541997.07,dry,assumed dry,2021-06-11,399.67,800.56,869.67,3273.78,0,-0.61,0
535654.68,3541851.27,dry,assumed dry,2021-06-11,229.11,624.89,624.11,3357.67,0,-0.69,0
535654.68,3541851.27,dry,assumed dry,2021-06-11,395.89,777.00,846.00,3241.44,0,-0.61,0
535654.68,3541851.27,dry,assumed dry,2021-06-11,386.33,762.78,818.67,3240.67,0,-0.62,0
535649.68,3541851.25,dry,assumed dry,2021-06-11,247.78,651.44,677.67,3433.56,0,-0.68,0
535649.68,3541851.25,dry,assumed dry,2021-06-11,427.22,824.67,922.11,3242.00,0,-0.59,0
535649.68,3541851.25,dry,assumed dry,2021-06-11,423.78,815.22,897.56,3297.44,0,-0.60,0
535603.13,3541865.87,dry,assumed dry,2021-06-11,532.22,974.44,1187.67,3211.56,0,-0.53,0
535603.13,3541865.87,dry,assumed dry,2021-06-11,627.22,1098.44,1414.44,3094.00,0,-0.48,0
535594.17,3541870.31,dry,assumed dry,2021-06-11,449.22,917.22,1097.22,3558.22,0,-0.59,0
535594.17,3541870.31,dry,assumed dry,2021-06-11,599.22,1102.67,1347.00,3415.78,0,-0.51,0
535594.17,3541870.31,dry,assumed dry,2021-06-11,629.56,1137.22,1404.11,3405.78,0,-0.50,0
535598.65,3541868.09,dry,assumed dry,2021-06-11,544.22,993.89,1244.22,3504.33,0,-0.56,0
535598.65,3541868.09,dry,assumed dry,2021-06-11,664.44,1186.33,1496.11,3322.56,0,-0.47,0
535598.65,3541868.09,dry,assumed dry,2021-06-11,677.78,1195.44,1507.33,3250.56,0,-0.46,0
535603.13,3541865.87,dry,assumed dry,2021-06-11,605.00,1062.67,1343.89,3007.44,0,-0.48,0
535659.68,3541851.30,dry,assumed dry,2021-06-11,360.11,727.44,760.56,3114.00,0,-0.62,0
535659.68,3541851.30,dry,assumed dry,2021-06-11,359.22,729.44,765.78,3081.67,0,-0.62,0
535659.68,3541851.30,dry,assumed dry,2021-06-11,190.56,569.22,576.67,3334.56,0,-0.71,0
535931.56,3541997.19,dry,assumed dry,2021-06-11,247.11,634.11,697.44,3489.56,0,-0.69,0
535931.56,3541997.19,dry,assumed dry,2021-06-11,424.89,853.67,942.78,3365.56,0,-0.60,0
535931.56,3541997.19,dry,assumed dry,2021-06-11,431.33,864.67,938.00,3419.78,0,-0.60,0
535936.56,3541997.21,dry,assumed dry,2021-06-11,309.56,697.56,800.44,3546.67,0,-0.67,0
535936.56,3541997.21,dry,assumed dry,2021-06-11,473.56,924.78,1042.56,3469.00,0,-0.58,0
535936.56,3541997.21,dry,assumed dry,2021-06-11,463.33,908.89,997.11,3457.22,0,-0.58,0
535941.56,3541997.23,dry,assumed dry,2021-06-11,263.33,648.78,719.00,3407.00,0,-0.68,0
535941.56,3541997.23,dry,assumed dry,2021-06-11,417.67,824.67,889.00,3236.56,0,-0.59,0
535941.56,3541997.23,dry,assumed dry,2021-06-11,395.78,794.33,839.67,3147.00,0,-0.60,0
535946.56,3541997.25,dry,assumed dry,2021-06-11,209.00,589.22,635.89,3285.33,0,-0.70,0
535946.56,3541997.25,dry,assumed dry,2021-06-11,364.44,734.33,776.67,2999.78,0,-0.61,0
535946.56,3541997.25,dry,assumed dry,2021-06-11,355.89,714.78,755.89,2876.67,0,-0.60,0
535664.68,3541851.32,dry,assumed dry,2021-06-11,185.78,562.44,569.89,3338.00,0,-0.71,0
535664.68,3541851.32,dry,assumed dry,2021-06-11,359.56,728.33,764.33,3077.00,0,-0.62,0
535664.68,3541851.32,dry,assumed dry,2021-06-11,362.00,739.33,770.44,3109.89,0,-0.62,0
535926.57,3541997.07,dry,assumed dry,2021-06-11,396.44,790.78,864.00,3225.11,0,-0.61,0
534028.92,3542615.51,dry,assumed dry,2021-06-11,605.89,1061.67,1463.33,2902.67,0,-0.46,0
534028.92,3542615.51,dry,assumed dry,2021-06-11,684.00,1165.67,1613.44,2801.22,0,-0.41,0
534033.88,3542545.68,dry,assumed dry,2021-06-11,628.56,1109.22,1542.89,3026.00,0,-0.46,0
534037.43,3542495.81,dry,assumed dry,2021-06-11,537.89,1034.89,1251.56,3025.89,0,-0.49,0
534037.43,3542495.81,dry,assumed dry,2021-06-11,589.78,1078.67,1322.00,2999.33,0,-0.47,0
534037.43,3542495.81,dry,assumed dry,2021-06-11,593.22,1070.00,1324.56,3014.56,0,-0.48,0
534037.78,3542490.82,dry,assumed dry,2021-06-11,516.22,1023.67,1231.00,3039.44,0,-0.50,0
534037.78,3542490.82,dry,assumed dry,2021-06-11,585.00,1083.33,1305.44,3068.78,0,-0.48,0
534037.78,3542490.82,dry,assumed dry,2021-06-11,576.00,1063.67,1285.56,3065.67,0,-0.48,0
534033.88,3542545.68,dry,assumed dry,2021-06-11,593.22,1069.89,1449.22,3008.00,0,-0.48,0
534038.14,3542485.83,dry,assumed dry,2021-06-11,650.22,1180.11,1467.33,3103.33,0,-0.45,0
534038.14,3542485.83,dry,assumed dry,2021-06-11,602.44,1104.67,1332.78,3045.44,0,-0.47,0
534039.20,3542470.87,dry,assumed dry,2021-06-11,513.00,981.89,1165.11,2978.44,0,-0.50,0
534039.20,3542470.87,dry,assumed dry,2021-06-11,518.44,987.78,1189.44,2787.33,0,-0.48,0
534039.20,3542470.87,dry,assumed dry,2021-06-11,494.44,950.44,1112.78,2728.22,0,-0.48,0
534038.84,3542475.86,dry,assumed dry,2021-06-11,635.89,1087.33,1392.22,3024.44,0,-0.47,0
534038.84,3542475.86,dry,assumed dry,2021-06-11,661.33,1141.00,1412.56,2956.00,0,-0.44,0
534038.14,3542485.83,dry,assumed dry,2021-06-11,584.22,1065.67,1296.44,3073.78,0,-0.49,0
534033.88,3542545.68,dry,assumed dry,2021-06-11,502.22,988.44,1305.00,3094.11,0,-0.52,0
534034.24,3542540.70,dry,assumed dry,2021-06-11,745.67,1293.44,1859.00,3291.22,0,-0.44,0
534033.17,3542555.66,dry,assumed dry,2021-06-11,457.78,859.33,1107.22,2461.33,0,-0.48,0
534033.17,3542555.66,dry,assumed dry,2021-06-11,451.44,855.33,1072.78,2463.11,0,-0.48,0
534033.53,3542550.67,dry,assumed dry,2021-06-11,426.00,897.00,1131.78,2894.89,0,-0.53,0
534033.53,3542550.67,dry,assumed dry,2021-06-11,474.33,896.22,1158.11,2575.56,0,-0.48,0
534033.53,3542550.67,dry,assumed dry,2021-06-11,477.22,905.11,1162.44,2586.56,0,-0.48,0
534032.82,3542560.64,dry,assumed dry,2021-06-11,505.56,978.33,1281.44,2782.11,0,-0.48,0
534032.82,3542560.64,dry,assumed dry,2021-06-11,549.33,983.00,1323.67,2540.67,0,-0.44,0
534032.82,3542560.64,dry,assumed dry,2021-06-11,503.67,919.00,1183.33,2483.78,0,-0.46,0
534032.46,3542565.63,dry,assumed dry,2021-06-11,513.89,990.78,1300.89,2766.33,0,-0.47,0
534032.46,3542565.63,dry,assumed dry,2021-06-11,556.44,994.89,1346.00,2586.11,0,-0.44,0
534032.46,3542565.63,dry,assumed dry,2021-06-11,526.67,952.78,1231.78,2555.00,0,-0.46,0
534034.59,3542535.71,dry,assumed dry,2021-06-11,682.33,1173.44,1580.33,3308.89,0,-0.48,0
534034.59,3542535.71,dry,assumed dry,2021-06-11,733.33,1289.89,1831.11,3260.56,0,-0.43,0
534034.59,3542535.71,dry,assumed dry,2021-06-11,771.33,1331.89,1921.67,3279.44,0,-0.42,0
534034.24,3542540.70,dry,assumed dry,2021-06-11,630.44,1118.33,1492.33,3272.67,0,-0.49,0
534034.24,3542540.70,dry,assumed dry,2021-06-11,700.67,1238.22,1736.22,3267.11,0,-0.45,0
534038.84,3542475.86,dry,assumed dry,2021-06-11,588.00,1050.33,1247.44,2870.56,0,-0.46,0
534033.17,3542555.66,dry,assumed dry,2021-06-11,418.33,883.11,1100.22,2844.67,0,-0.53,0
534038.49,3542480.85,dry,assumed dry,2021-06-11,701.44,1192.33,1491.44,2985.67,0,-0.43,0
534035.30,3542525.73,dry,assumed dry,2021-06-11,769.22,1232.56,1697.33,3065.89,0,-0.43,0
534035.30,3542525.73,dry,assumed dry,2021-06-11,761.22,1307.11,1787.67,2867.33,0,-0.37,0
534035.30,3542525.73,dry,assumed dry,2021-06-11,750.67,1294.56,1742.89,2884.22,0,-0.38,0
534035.96,3542405.99,dry,assumed dry,2021-06-11,867.89,1341.00,1760.89,3166.78,0,-0.41,0
534035.96,3542405.99,dry,assumed dry,2021-06-11,883.89,1461.67,1934.89,3190.67,0,-0.37,0
534035.96,3542405.99,dry,assumed dry,2021-06-11,913.11,1470.89,1972.11,3180.11,0,-0.37,0
534034.94,3542530.72,dry,assumed dry,2021-06-11,800.67,1341.67,1901.33,3088.33,0,-0.39,0
534035.66,3542401.00,dry,assumed dry,2021-06-11,823.67,1311.67,1703.11,3208.00,0,-0.42,0
534035.66,3542401.00,dry,assumed dry,2021-06-11,886.11,1430.33,1912.89,3193.78,0,-0.38,0
534036.55,3542415.97,dry,assumed dry,2021-06-11,916.78,1393.78,1846.89,3049.67,0,-0.37,0
534036.55,3542415.97,dry,assumed dry,2021-06-11,985.56,1547.11,2054.00,3069.44,0,-0.33,0
534036.55,3542415.97,dry,assumed dry,2021-06-11,911.78,1447.67,1928.44,3028.89,0,-0.35,0
534036.26,3542410.98,dry,assumed dry,2021-06-11,909.78,1381.78,1846.22,3056.89,0,-0.38,0
534036.26,3542410.98,dry,assumed dry,2021-06-11,980.67,1537.22,2092.00,3085.67,0,-0.33,0
534036.26,3542410.98,dry,assumed dry,2021-06-11,921.00,1454.33,1979.78,3022.11,0,-0.35,0
534035.66,3542401.00,dry,assumed dry,2021-06-11,846.67,1401.11,1851.11,3202.11,0,-0.39,0
534034.94,3542530.72,dry,assumed dry,2021-06-11,782.56,1320.67,1881.67,3078.44,0,-0.40,0
534034.94,3542530.72,dry,assumed dry,2021-06-11,747.67,1229.11,1689.89,3236.22,0,-0.45,0
534038.49,3542480.85,dry,assumed dry,2021-06-11,625.33,1088.67,1294.33,2903.00,0,-0.45,0
534036.72,3542505.78,dry,assumed dry,2021-06-11,661.89,1138.67,1457.33,2996.00,0,-0.45,0
534036.72,3542505.78,dry,assumed dry,2021-06-11,746.44,1225.00,1650.11,2877.33,0,-0.40,0
534036.72,3542505.78,dry,assumed dry,2021-06-11,724.33,1195.00,1551.67,2858.00,0,-0.41,0
534037.07,3542500.80,dry,assumed dry,2021-06-11,623.67,1090.89,1364.11,3035.22,0,-0.47,0
534037.07,3542500.80,dry,assumed dry,2021-06-11,657.89,1152.44,1478.89,2908.67,0,-0.43,0
534037.07,3542500.80,dry,assumed dry,2021-06-11,648.56,1134.11,1440.44,2938.33,0,-0.44,0
534036.01,3542515.76,dry,assumed dry,2021-06-11,617.00,1102.00,1448.89,2886.89,0,-0.45,0
534036.01,3542515.76,dry,assumed dry,2021-06-11,606.89,1065.56,1444.56,2727.89,0,-0.44,0
534036.01,3542515.76,dry,assumed dry,2021-06-11,565.67,1001.78,1295.22,2677.56,0,-0.46,0
