x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
535140.92,3541961.88,wet,assumed perennial,2022-02-03,405.89,717.56,899.89,1808.22,0,-0.43,0
535140.92,3541961.88,wet,assumed perennial,2022-02-03,447.78,569.67,756.11,1509.78,0,-0.45,0
535135.98,3541962.65,wet,assumed perennial,2022-02-03,418.67,700.22,891.00,1731.78,0,-0.42,0
535190.33,3541954.22,wet,assumed perennial,2022-02-03,304.22,530.33,672.11,1392.22,0,-0.45,0
535155.75,3541959.58,wet,assumed perennial,2022-02-03,437.44,560.33,724.44,1412.78,0,-0.43,0
535185.39,3541954.98,wet,assumed perennial,2022-02-03,319.00,547.44,698.11,1450.33,0,-0.45,0
535229.86,3541948.09,wet,assumed perennial,2022-02-03,305.78,542.56,727.11,1452.78,0,-0.46,0
535229.86,3541948.09,wet,assumed perennial,2022-02-03,381.56,541.67,681.89,1334.78,0,-0.42,0
535234.80,3541947.32,wet,assumed perennial,2022-02-03,322.33,552.89,716.22,1557.56,0,-0.48,0
535234.80,3541947.32,wet,assumed perennial,2022-02-03,388.00,532.22,690.00,1350.33,0,-0.43,0
535239.74,3541946.55,wet,assumed perennial,2022-02-03,284.56,510.56,660.33,1345.22,0,-0.45,0
535239.74,3541946.55,wet,assumed perennial,2022-02-03,380.78,494.56,661.89,1265.44,0,-0.44,0
535244.68,3541945.79,wet,assumed perennial,2022-02-03,275.56,510.67,665.89,1332.67,0,-0.45,0
535249.62,3541945.02,wet,assumed perennial,2022-02-03,284.67,518.22,666.33,1361.78,0,-0.45,0
535249.62,3541945.02,wet,assumed perennial,2022-02-03,389.67,509.11,640.22,1260.89,0,-0.42,0
535254.56,3541944.25,wet,assumed perennial,2022-02-03,327.67,559.78,710.33,1481.11,0,-0.45,0
535254.56,3541944.25,wet,assumed perennial,2022-02-03,393.78,519.44,659.00,1290.00,0,-0.43,0
535259.50,3541943.49,wet,assumed perennial,2022-02-03,320.89,545.22,689.78,1391.22,0,-0.44,0
535190.33,3541954.22,wet,assumed perennial,2022-02-03,405.44,536.11,682.00,1320.33,0,-0.42,0
535224.92,3541948.85,wet,assumed perennial,2022-02-03,381.44,542.56,671.00,1322.11,0,-0.42,0
535244.68,3541945.79,wet,assumed perennial,2022-02-03,383.00,496.44,661.67,1253.11,0,-0.43,0
535215.04,3541950.38,wet,assumed perennial,2022-02-03,429.33,563.44,708.11,1387.44,0,-0.42,0
535224.92,3541948.85,wet,assumed perennial,2022-02-03,298.22,526.11,708.56,1402.56,0,-0.45,0
535185.39,3541954.98,wet,assumed perennial,2022-02-03,394.89,533.67,681.78,1337.78,0,-0.43,0
535180.45,3541955.75,wet,assumed perennial,2022-02-03,329.22,575.56,762.11,1607.33,0,-0.47,0
535180.45,3541955.75,wet,assumed perennial,2022-02-03,408.44,537.89,680.44,1378.78,0,-0.44,0
535210.10,3541951.15,wet,assumed perennial,2022-02-03,433.11,557.22,729.78,1401.89,0,-0.43,0
535205.15,3541951.92,wet,assumed perennial,2022-02-03,396.22,660.33,799.56,1535.67,0,-0.40,0
535210.10,3541951.15,wet,assumed perennial,2022-02-03,377.00,617.33,782.56,1433.00,0,-0.40,0
535205.15,3541951.92,wet,assumed perennial,2022-02-03,440.56,557.44,728.78,1430.44,0,-0.44,0
535200.21,3541952.68,wet,assumed perennial,2022-02-03,358.33,618.44,755.22,1491.67,0,-0.41,0
535200.21,3541952.68,wet,assumed perennial,2022-02-03,425.44,544.56,705.11,1383.89,0,-0.44,0
535219.98,3541949.62,wet,assumed perennial,2022-02-03,291.78,526.44,687.78,1376.44,0,-0.45,0
535219.98,3541949.62,wet,assumed perennial,2022-02-03,403.22,547.44,664.22,1338.44,0,-0.42,0
535215.04,3541950.38,wet,assumed perennial,2022-02-03,332.00,577.78,745.67,1461.89,0,-0.43,0
535303.97,3541936.59,wet,assumed perennial,2022-02-04,343.78,574.78,707.67,1402.89,0,-0.42,0
535308.91,3541935.82,wet,assumed perennial,2022-02-04,397.89,655.44,824.33,1566.89,0,-0.41,0
535328.68,3541932.76,wet,assumed perennial,2022-02-04,451.11,753.56,921.11,1715.89,0,-0.39,0
535313.86,3541935.06,wet,assumed perennial,2022-02-04,444.00,714.33,902.44,1641.78,0,-0.39,0
535323.74,3541933.52,wet,assumed perennial,2022-02-04,487.11,802.00,965.11,1758.33,0,-0.37,0
535318.80,3541934.29,wet,assumed perennial,2022-02-04,497.56,786.67,965.44,1716.00,0,-0.37,0
535294.09,3541938.12,wet,assumed perennial,2022-02-04,336.11,599.22,759.89,1431.44,0,-0.41,0
535274.33,3541941.19,wet,assumed perennial,2022-02-04,304.89,565.67,732.89,1399.44,0,-0.42,0
535279.27,3541940.42,wet,assumed perennial,2022-02-04,363.33,591.33,779.11,1471.78,0,-0.43,0
535289.15,3541938.89,wet,assumed perennial,2022-02-04,370.44,628.33,806.00,1511.11,0,-0.41,0
535299.03,3541937.36,wet,assumed perennial,2022-02-04,333.33,561.11,699.78,1380.89,0,-0.42,0
535333.62,3541931.99,wet,assumed perennial,2022-02-04,358.11,637.89,821.67,1566.67,0,-0.42,0
535264.45,3541942.72,wet,assumed perennial,2022-02-04,345.11,610.78,778.11,1496.44,0,-0.42,0
535269.39,3541941.95,wet,assumed perennial,2022-02-04,298.11,569.67,734.11,1426.22,0,-0.43,0
535376.77,3541920.15,wet,assumed perennial,2022-02-04,539.78,852.89,1056.11,2010.44,0,-0.40,0
535381.44,3541918.36,wet,assumed perennial,2022-02-04,565.56,905.78,1094.78,1993.56,0,-0.38,0
535386.11,3541916.57,wet,assumed perennial,2022-02-04,476.56,786.00,969.78,1805.33,0,-0.39,0
535390.78,3541914.78,wet,assumed perennial,2022-02-04,448.67,764.11,970.67,1776.00,0,-0.40,0
535395.44,3541912.99,wet,assumed perennial,2022-02-04,356.33,644.00,820.11,1573.44,0,-0.42,0
535400.11,3541911.20,wet,assumed perennial,2022-02-04,341.89,619.78,788.33,1538.89,0,-0.43,0
535404.78,3541909.41,wet,assumed perennial,2022-02-04,401.67,670.22,860.00,1629.56,0,-0.42,0
535343.50,3541930.46,wet,assumed perennial,2022-02-04,386.78,650.89,861.44,1626.11,0,-0.43,0
535348.44,3541929.69,wet,assumed perennial,2022-02-04,475.00,751.56,977.44,1744.56,0,-0.40,0
535353.38,3541928.93,wet,assumed perennial,2022-02-04,477.44,783.89,940.33,1685.56,0,-0.37,0
535372.10,3541921.95,wet,assumed perennial,2022-02-04,491.11,789.56,969.22,1887.44,0,-0.41,0
535367.44,3541923.74,wet,assumed perennial,2022-02-04,413.56,674.33,851.22,1597.11,0,-0.41,0
535362.77,3541925.53,wet,assumed perennial,2022-02-04,403.78,642.22,806.44,1544.00,0,-0.41,0
535358.10,3541927.32,wet,assumed perennial,2022-02-04,476.33,757.89,888.56,1644.78,0,-0.37,0
535338.56,3541931.23,wet,assumed perennial,2022-02-04,363.78,642.78,842.44,1609.44,0,-0.43,0
535259.50,3541943.49,wet,assumed perennial,2022-02-04,364.89,623.22,780.56,1496.67,0,-0.41,0
535284.21,3541939.66,wet,assumed perennial,2022-02-04,382.33,624.67,817.00,1511.89,0,-0.42,0
535254.56,3541944.25,wet,assumed perennial,2022-02-04,363.22,628.22,821.00,1538.22,0,-0.42,0
535175.51,3541956.52,wet,assumed perennial,2022-02-04,407.22,666.67,906.78,1801.56,0,-0.46,0
535170.57,3541957.28,wet,assumed perennial,2022-02-04,399.44,658.44,883.67,1735.00,0,-0.45,0
535160.69,3541958.81,wet,assumed perennial,2022-02-04,369.89,649.00,810.11,1529.67,0,-0.40,0
535165.63,3541958.05,wet,assumed perennial,2022-02-04,393.33,659.44,859.44,1628.44,0,-0.42,0
535126.10,3541964.18,wet,assumed perennial,2022-02-04,455.67,755.33,977.33,1806.00,0,-0.41,0
535131.04,3541963.41,wet,assumed perennial,2022-02-04,457.89,785.00,1015.78,1901.11,0,-0.42,0
535135.98,3541962.65,wet,assumed perennial,2022-02-04,469.78,789.44,1033.78,1887.56,0,-0.41,0
535140.92,3541961.88,wet,assumed perennial,2022-02-04,468.33,742.56,1010.44,1811.78,0,-0.42,0
535155.75,3541959.58,wet,assumed perennial,2022-02-04,396.78,671.67,857.67,1663.89,0,-0.42,0
535150.80,3541960.35,wet,assumed perennial,2022-02-04,392.89,669.89,908.33,1739.11,0,-0.44,0
535121.16,3541964.95,wet,assumed perennial,2022-02-04,441.11,704.67,956.44,1636.11,0,-0.40,0
530539.31,3544473.64,wet,assumed perennial,2022-02-04,475.44,838.33,1063.44,2054.33,0,-0.42,0
530539.31,3544473.64,wet,assumed perennial,2022-02-04,739.67,1058.56,1311.67,2011.33,0,-0.31,0
535195.27,3541953.45,wet,assumed perennial,2022-02-04,342.33,573.11,761.67,1547.67,0,-0.46,0
535145.86,3541961.11,wet,assumed perennial,2022-02-04,449.22,733.11,994.11,1804.44,0,-0.42,0
535190.33,3541954.22,wet,assumed perennial,2022-02-04,310.89,586.89,729.56,1532.44,0,-0.45,0
535249.62,3541945.02,wet,assumed perennial,2022-02-04,328.56,572.33,775.89,1533.22,0,-0.46,0
535244.68,3541945.79,wet,assumed perennial,2022-02-04,299.11,579.78,725.89,1526.78,0,-0.45,0
535234.80,3541947.32,wet,assumed perennial,2022-02-04,334.56,614.67,799.22,1659.00,0,-0.46,0
535229.86,3541948.09,wet,assumed perennial,2022-02-04,345.00,617.56,823.44,1615.00,0,-0.45,0
535224.92,3541948.85,wet,assumed perennial,2022-02-04,339.78,598.67,798.67,1554.44,0,-0.44,0
535239.74,3541946.55,wet,assumed perennial,2022-02-04,305.33,587.89,726.33,1502.44,0,-0.44,0
535215.04,3541950.38,wet,assumed perennial,2022-02-04,352.67,619.89,860.33,1577.22,0,-0.44,0
535185.39,3541954.98,wet,assumed perennial,2022-02-04,325.00,602.11,753.78,1571.44,0,-0.45,0
535180.45,3541955.75,wet,assumed perennial,2022-02-04,362.67,606.56,833.11,1607.89,0,-0.45,0
535210.10,3541951.15,wet,assumed perennial,2022-02-04,407.11,700.33,907.67,1622.22,0,-0.40,0
535200.21,3541952.68,wet,assumed perennial,2022-02-04,429.67,706.44,870.78,1656.56,0,-0.40,0
535219.98,3541949.62,wet,assumed perennial,2022-02-04,323.22,568.22,777.89,1512.44,0,-0.45,0
535205.15,3541951.92,wet,assumed perennial,2022-02-04,449.33,760.89,926.56,1696.44,0,-0.38,0
535313.86,3541935.06,wet,assumed perennial,2022-02-05,442.67,704.89,872.56,1671.11,0,-0.41,0
535269.39,3541941.95,wet,assumed perennial,2022-02-05,290.67,486.11,615.33,1308.56,0,-0.46,0
535313.86,3541935.06,wet,assumed perennial,2022-02-05,416.44,684.67,837.67,1634.44,0,-0.41,0
535303.97,3541936.59,wet,assumed perennial,2022-02-05,298.67,518.22,632.56,1312.89,0,-0.43,0
535303.97,3541936.59,wet,assumed perennial,2022-02-05,292.89,498.56,639.89,1311.00,0,-0.45,0
535308.91,3541935.82,wet,assumed perennial,2022-02-05,387.33,636.00,776.89,1486.67,0,-0.40,0
535328.68,3541932.76,wet,assumed perennial,2022-02-05,415.78,692.56,894.00,1740.56,0,-0.43,0
535318.80,3541934.29,wet,assumed perennial,2022-02-05,505.00,820.11,950.67,1918.33,0,-0.40,0
535318.80,3541934.29,wet,assumed perennial,2022-02-05,483.00,785.00,909.33,1820.56,0,-0.40,0
535328.68,3541932.76,wet,assumed perennial,2022-02-05,408.44,655.56,828.56,1724.33,0,-0.45,0
535269.39,3541941.95,wet,assumed perennial,2022-02-05,305.33,503.44,651.22,1394.22,0,-0.47,0
535323.74,3541933.52,wet,assumed perennial,2022-02-05,451.89,752.67,926.33,1786.89,0,-0.41,0
535323.74,3541933.52,wet,assumed perennial,2022-02-05,445.00,717.11,866.44,1768.11,0,-0.42,0
535308.91,3541935.82,wet,assumed perennial,2022-02-05,364.89,611.78,754.89,1478.22,0,-0.41,0
535294.09,3541938.12,wet,assumed perennial,2022-02-05,322.44,524.00,645.78,1344.11,0,-0.44,0
535274.33,3541941.19,wet,assumed perennial,2022-02-05,304.78,499.78,654.67,1408.22,0,-0.48,0
535264.45,3541942.72,wet,assumed perennial,2022-02-05,326.33,556.56,685.22,1495.33,0,-0.46,0
535264.45,3541942.72,wet,assumed perennial,2022-02-05,307.44,520.67,650.78,1380.67,0,-0.45,0
535299.03,3541937.36,wet,assumed perennial,2022-02-05,288.78,496.78,609.56,1286.56,0,-0.44,0
535299.03,3541937.36,wet,assumed perennial,2022-02-05,289.44,482.33,632.00,1278.89,0,-0.45,0
535294.09,3541938.12,wet,assumed perennial,2022-02-05,322.67,515.56,673.00,1341.33,0,-0.44,0
535289.15,3541938.89,wet,assumed perennial,2022-02-05,348.11,566.89,737.33,1521.33,0,-0.46,0
535289.15,3541938.89,wet,assumed perennial,2022-02-05,336.44,546.67,680.22,1479.00,0,-0.46,0
535284.21,3541939.66,wet,assumed perennial,2022-02-05,357.56,586.44,753.78,1560.33,0,-0.45,0
535284.21,3541939.66,wet,assumed perennial,2022-02-05,343.56,562.67,687.11,1496.56,0,-0.45,0
535279.27,3541940.42,wet,assumed perennial,2022-02-05,334.22,541.78,689.78,1481.33,0,-0.46,0
535279.27,3541940.42,wet,assumed perennial,2022-02-05,320.22,520.67,676.78,1414.33,0,-0.46,0
535274.33,3541941.19,wet,assumed perennial,2022-02-05,291.11,479.89,628.78,1328.67,0,-0.47,0
535333.62,3541931.99,wet,assumed perennial,2022-02-05,370.44,594.67,768.11,1647.78,0,-0.47,0
535400.11,3541911.20,wet,assumed perennial,2022-02-05,337.56,532.89,703.11,1477.78,0,-0.47,0
535404.78,3541909.41,wet,assumed perennial,2022-02-05,403.33,627.33,778.11,1577.56,0,-0.43,0
535404.78,3541909.41,wet,assumed perennial,2022-02-05,392.89,617.00,771.67,1560.67,0,-0.43,0
535259.50,3541943.49,wet,assumed perennial,2022-02-05,316.89,543.33,672.56,1434.67,0,-0.45,0
535400.11,3541911.20,wet,assumed perennial,2022-02-05,328.22,520.89,699.78,1433.89,0,-0.47,0
535395.44,3541912.99,wet,assumed perennial,2022-02-05,368.33,569.22,762.89,1582.00,0,-0.47,0
535395.44,3541912.99,wet,assumed perennial,2022-02-05,348.67,545.89,718.22,1492.78,0,-0.46,0
535390.78,3541914.78,wet,assumed perennial,2022-02-05,442.56,731.00,980.33,1906.78,0,-0.45,0
535390.78,3541914.78,wet,assumed perennial,2022-02-05,414.00,680.56,882.78,1781.67,0,-0.45,0
535386.11,3541916.57,wet,assumed perennial,2022-02-05,446.67,749.33,987.11,1935.11,0,-0.44,0
535386.11,3541916.57,wet,assumed perennial,2022-02-05,422.56,694.89,909.67,1796.22,0,-0.44,0
535381.44,3541918.36,wet,assumed perennial,2022-02-05,554.67,864.11,1072.67,2076.67,0,-0.41,0
535381.44,3541918.36,wet,assumed perennial,2022-02-05,552.22,845.33,1066.00,2015.00,0,-0.41,0
535376.77,3541920.15,wet,assumed perennial,2022-02-05,580.22,876.56,1055.56,2024.44,0,-0.40,0
535343.50,3541930.46,wet,assumed perennial,2022-02-05,355.56,580.78,763.33,1618.89,0,-0.47,0
535343.50,3541930.46,wet,assumed perennial,2022-02-05,385.22,611.67,790.67,1649.44,0,-0.46,0
535338.56,3541931.23,wet,assumed perennial,2022-02-05,363.56,578.11,767.78,1618.78,0,-0.47,0
535338.56,3541931.23,wet,assumed perennial,2022-02-05,340.89,550.22,733.00,1576.00,0,-0.48,0
535358.10,3541927.32,wet,assumed perennial,2022-02-05,450.89,691.22,835.89,1640.89,0,-0.41,0
535358.10,3541927.32,wet,assumed perennial,2022-02-05,433.89,657.22,811.89,1598.78,0,-0.42,0
535362.77,3541925.53,wet,assumed perennial,2022-02-05,356.67,570.89,738.56,1483.56,0,-0.44,0
535362.77,3541925.53,wet,assumed perennial,2022-02-05,333.56,532.78,677.11,1443.56,0,-0.46,0
535333.62,3541931.99,wet,assumed perennial,2022-02-05,354.56,558.78,724.89,1575.67,0,-0.48,0
535367.44,3541923.74,wet,assumed perennial,2022-02-05,369.11,588.33,770.22,1554.78,0,-0.45,0
535372.10,3541921.95,wet,assumed perennial,2022-02-05,505.89,774.33,929.89,1901.11,0,-0.42,0
535372.10,3541921.95,wet,assumed perennial,2022-02-05,499.00,771.22,930.33,1876.22,0,-0.42,0
535353.38,3541928.93,wet,assumed perennial,2022-02-05,494.56,741.44,871.56,1728.11,0,-0.40,0
535353.38,3541928.93,wet,assumed perennial,2022-02-05,465.44,703.56,854.89,1678.22,0,-0.41,0
535348.44,3541929.69,wet,assumed perennial,2022-02-05,498.89,755.44,882.44,1777.56,0,-0.40,0
535348.44,3541929.69,wet,assumed perennial,2022-02-05,466.00,722.56,865.00,1763.89,0,-0.42,0
535367.44,3541923.74,wet,assumed perennial,2022-02-05,344.78,554.11,703.11,1523.11,0,-0.47,0
535259.50,3541943.49,wet,assumed perennial,2022-02-05,336.11,572.22,708.00,1558.00,0,-0.46,0
535376.77,3541920.15,wet,assumed perennial,2022-02-05,572.67,867.44,1031.11,2021.67,0,-0.40,0
535254.56,3541944.25,wet,assumed perennial,2022-02-05,336.67,561.00,701.67,1528.33,0,-0.46,0
535131.04,3541963.41,wet,assumed perennial,2022-02-05,456.22,732.33,944.44,1847.00,0,-0.43,0
535131.04,3541963.41,wet,assumed perennial,2022-02-05,438.78,712.11,911.78,1798.78,0,-0.43,0
535126.10,3541964.18,wet,assumed perennial,2022-02-05,462.11,722.67,942.11,1720.00,0,-0.41,0
535126.10,3541964.18,wet,assumed perennial,2022-02-05,452.44,708.89,897.44,1662.44,0,-0.40,0
535165.63,3541958.05,wet,assumed perennial,2022-02-05,382.33,636.11,818.44,1773.22,0,-0.47,0
535165.63,3541958.05,wet,assumed perennial,2022-02-05,358.22,596.11,754.89,1654.44,0,-0.47,0
535160.69,3541958.81,wet,assumed perennial,2022-02-05,371.56,613.44,790.44,1714.78,0,-0.47,0
535160.69,3541958.81,wet,assumed perennial,2022-02-05,332.33,569.67,722.67,1600.22,0,-0.47,0
535170.57,3541957.28,wet,assumed perennial,2022-02-05,386.33,665.33,843.22,1901.67,0,-0.48,0
535170.57,3541957.28,wet,assumed perennial,2022-02-05,362.00,616.78,790.89,1772.89,0,-0.48,0
535175.51,3541956.52,wet,assumed perennial,2022-02-05,392.00,680.78,866.44,1913.22,0,-0.48,0
535175.51,3541956.52,wet,assumed perennial,2022-02-05,370.11,632.11,809.89,1816.44,0,-0.48,0
535135.98,3541962.65,wet,assumed perennial,2022-02-05,461.22,738.89,956.44,1940.00,0,-0.45,0
535195.27,3541953.45,wet,assumed perennial,2022-02-05,312.78,540.33,690.44,1507.44,0,-0.47,0
535140.92,3541961.88,wet,assumed perennial,2022-02-05,458.00,741.56,941.44,1957.11,0,-0.45,0
530539.31,3544473.64,wet,assumed perennial,2022-02-05,544.67,814.78,983.33,2100.67,0,-0.44,0
530539.31,3544473.64,wet,assumed perennial,2022-02-05,472.89,750.56,941.78,1846.67,0,-0.42,0
530539.31,3544473.64,wet,assumed perennial,2022-02-05,402.00,657.78,853.44,1844.33,0,-0.47,0
530539.31,3544473.64,wet,assumed perennial,2022-02-05,479.89,749.67,931.22,2046.33,0,-0.46,0
535121.16,3541964.95,wet,assumed perennial,2022-02-05,452.78,702.11,934.00,1641.89,0,-0.40,0
535121.16,3541964.95,wet,assumed perennial,2022-02-05,446.67,693.22,899.00,1617.67,0,-0.40,0
535150.80,3541960.35,wet,assumed perennial,2022-02-05,382.67,642.56,855.89,1794.67,0,-0.47,0
535150.80,3541960.35,wet,assumed perennial,2022-02-05,356.89,607.44,788.00,1696.56,0,-0.47,0
535145.86,3541961.11,wet,assumed perennial,2022-02-05,434.33,732.56,925.44,1919.89,0,-0.45,0
535145.86,3541961.11,wet,assumed perennial,2022-02-05,414.33,698.44,860.78,1815.56,0,-0.44,0
535155.75,3541959.58,wet,assumed perennial,2022-02-05,401.11,624.67,824.44,1798.44,0,-0.48,0
535155.75,3541959.58,wet,assumed perennial,2022-02-05,377.11,594.67,769.67,1725.11,0,-0.49,0
535140.92,3541961.88,wet,assumed perennial,2022-02-05,437.78,710.33,882.67,1857.11,0,-0.45,0
535195.27,3541953.45,wet,assumed perennial,2022-02-05,309.44,525.11,706.89,1443.56,0,-0.47,0
535135.98,3541962.65,wet,assumed perennial,2022-02-05,444.22,721.22,932.89,1897.22,0,-0.45,0
535190.33,3541954.22,wet,assumed perennial,2022-02-05,303.00,511.56,667.00,1481.22,0,-0.49,0
535224.92,3541948.85,wet,assumed perennial,2022-02-05,302.11,572.56,726.78,1633.33,0,-0.48,0
535224.92,3541948.85,wet,assumed perennial,2022-02-05,288.56,547.00,691.44,1521.11,0,-0.47,0
535229.86,3541948.09,wet,assumed perennial,2022-02-05,318.33,589.56,732.89,1689.11,0,-0.48,0
535229.86,3541948.09,wet,assumed perennial,2022-02-05,306.78,568.89,707.11,1579.00,0,-0.47,0
535234.80,3541947.32,wet,assumed perennial,2022-02-05,332.56,583.22,749.89,1700.44,0,-0.49,0
535239.74,3541946.55,wet,assumed perennial,2022-02-05,295.11,527.78,671.89,1515.22,0,-0.48,0
535239.74,3541946.55,wet,assumed perennial,2022-02-05,296.33,505.00,658.22,1426.00,0,-0.48,0
535244.68,3541945.79,wet,assumed perennial,2022-02-05,287.22,519.78,675.11,1495.67,0,-0.48,0
535244.68,3541945.79,wet,assumed perennial,2022-02-05,286.11,494.56,640.67,1410.22,0,-0.48,0
535249.62,3541945.02,wet,assumed perennial,2022-02-05,307.00,527.33,704.00,1525.22,0,-0.49,0
535249.62,3541945.02,wet,assumed perennial,2022-02-05,293.22,499.33,640.44,1425.67,0,-0.48,0
535254.56,3541944.25,wet,assumed perennial,2022-02-05,357.44,591.11,757.89,1613.89,0,-0.46,0
535215.04,3541950.38,wet,assumed perennial,2022-02-05,336.78,559.67,737.11,1517.00,0,-0.46,0
535234.80,3541947.32,wet,assumed perennial,2022-02-05,321.78,558.67,717.78,1602.56,0,-0.48,0
535190.33,3541954.22,wet,assumed perennial,2022-02-05,294.78,486.00,652.22,1403.00,0,-0.49,0
535215.04,3541950.38,wet,assumed perennial,2022-02-05,354.11,604.67,780.67,1644.33,0,-0.46,0
535185.39,3541954.98,wet,assumed perennial,2022-02-05,316.33,537.56,679.56,1540.44,0,-0.48,0
